Check failed for (fp64): alpha = -5.77424729729804; diff1 = 1.11022302462516e-16; diff2 = 0.974500251450664; -919/1000
Check failed for (fp64): alpha = -5.76796411199086; diff1 = 1.11022302462516e-16; diff2 = 0.985454683096583; -918/1000
Check failed for (fp64): alpha = -5.74911455606932; diff1 = 1.11022302462516e-16; diff2 = 1.01808283150074; -915/1000
Check failed for (fp64): alpha = -5.7239818148406; diff1 = 1.11022302462516e-16; diff2 = 1.06102236861347; -911/1000
Check failed for (fp64): alpha = -5.69256588830471; diff1 = 1.11022302462516e-16; diff2 = 1.11375123297638; -906/1000
Check failed for (fp64): alpha = -5.66743314707599; diff1 = 1.11022302462516e-16; diff2 = 1.15514540684454; -902/1000
Check failed for (fp64): alpha = -5.66114996176881; diff1 = 1.11022302462516e-16; diff2 = 1.16538095933715; -901/1000
Check failed for (fp64): alpha = -5.61088447931137; diff1 = 1.11022302462516e-16; diff2 = 1.24557556097623; -893/1000
Check failed for (fp64): alpha = -5.60460129400419; diff1 = 1.11022302462516e-16; diff2 = 1.2553827225814; -892/1000
Check failed for (fp64): alpha = -5.59831810869701; diff1 = 1.11022302462516e-16; diff2 = 1.26514032382625; -891/1000
Check failed for (fp64): alpha = -5.59203492338983; diff1 = 1.11022302462516e-16; diff2 = 1.27484797949738; -890/1000
Check failed for (fp64): alpha = -5.57946855277547; diff1 = 1.11022302462516e-16; diff2 = 1.29411192313889; -888/1000
Check failed for (fp64): alpha = -5.55433581154675; diff1 = 1.11022302462516e-16; diff2 = 1.3320237348685; -884/1000
Check failed for (fp64): alpha = -5.54176944093239; diff1 = 1.11022302462516e-16; diff2 = 1.35066561624205; -882/1000
Check failed for (fp64): alpha = -5.51663669970368; diff1 = 1.11022302462516e-16; diff2 = 1.38730661162561; -878/1000
Check failed for (fp64): alpha = -5.5103535143965; diff1 = 1.11022302462516e-16; diff2 = 1.39633083798695; -877/1000
Check failed for (fp64): alpha = -5.48522077316778; diff1 = 1.11022302462516e-16; diff2 = 1.43187296604366; -873/1000
Check failed for (fp64): alpha = -5.45380484663188; diff1 = 1.11022302462516e-16; diff2 = 1.47502623471635; -868/1000
Check failed for (fp64): alpha = -5.39097299356008; diff1 = 1.11022302462516e-16; diff2 = 1.55692460313405; -858/1000
Check failed for (fp64): alpha = -5.38468980825291; diff1 = 1.11022302462516e-16; diff2 = 1.56478162115318; -857/1000
Check failed for (fp64): alpha = -5.37212343763855; diff1 = 1.11022302462516e-16; diff2 = 1.58031002475138; -855/1000
Check failed for (fp64): alpha = -5.34070751110265; diff1 = 1.11022302462516e-16; diff2 = 1.61803398874989; -850/1000
Check failed for (fp64): alpha = -5.33442432579547; diff1 = 1.11022302462516e-16; diff2 = 1.62538832886619; -849/1000
Check failed for (fp64): alpha = -5.32814114048829; diff1 = 1.11022302462516e-16; diff2 = 1.63267850143437; -848/1000
Check failed for (fp64): alpha = -5.31557476987393; diff1 = 1.11022302462516e-16; diff2 = 1.64706519525686; -846/1000
Check failed for (fp64): alpha = -5.30300839925957; diff1 = 1.11022302462516e-16; diff2 = 1.66119179839163; -844/1000
Check failed for (fp64): alpha = -5.27787565803085; diff1 = 1.11022302462516e-16; diff2 = 1.68865585100403; -840/1000
Check failed for (fp64): alpha = -5.25274291680213; diff1 = 1.11022302462516e-16; diff2 = 1.7150533123873; -836/1000
Check failed for (fp64): alpha = -5.24017654618777; diff1 = 1.11022302462516e-16; diff2 = 1.72784683438567; -834/1000
Check failed for (fp64): alpha = -5.21504380495906; diff1 = 1.11022302462516e-16; diff2 = 1.75261336008773; -830/1000
Check failed for (fp64): alpha = -5.19619424903752; diff1 = 1.11022302462516e-16; diff2 = 1.77046262266491; -827/1000
Check failed for (fp64): alpha = -5.18991106373034; diff1 = 1.11022302462516e-16; diff2 = 1.77627289762709; -826/1000
Check failed for (fp64): alpha = -5.1710615078088; diff1 = 1.11022302462516e-16; diff2 = 1.79328207357047; -823/1000
Check failed for (fp64): alpha = -5.15849513719444; diff1 = 1.11022302462516e-16; diff2 = 1.80426791873641; -821/1000
Check failed for (fp64): alpha = -5.15221195188726; diff1 = 1.11022302462516e-16; diff2 = 1.80965410493204; -820/1000
Check failed for (fp64): alpha = -5.14592876658008; diff1 = 1.11022302462516e-16; diff2 = 1.81496884908223; -819/1000
Check failed for (fp64): alpha = -5.1396455812729; diff1 = 1.11022302462516e-16; diff2 = 1.82021194136999; -818/1000
Check failed for (fp64): alpha = -5.13336239596572; diff1 = 1.11022302462516e-16; diff2 = 1.82538317480701; -817/1000
Check failed for (fp64): alpha = -5.11451284004418; diff1 = 1.11022302462516e-16; diff2 = 1.84046369473174; -814/1000
Check failed for (fp64): alpha = -5.108229654737; diff1 = 1.11022302462516e-16; diff2 = 1.84534547974023; -813/1000
Check failed for (fp64): alpha = -5.10194646942982; diff1 = 1.11022302462516e-16; diff2 = 1.85015441366892; -812/1000
Check failed for (fp64): alpha = -5.08309691350829; diff1 = 1.11022302462516e-16; diff2 = 1.86414222491642; -809/1000
Check failed for (fp64): alpha = -5.06424735758675; diff1 = 1.11022302462516e-16; diff2 = 1.87746771530775; -806/1000
Check failed for (fp64): alpha = -5.05796417227957; diff1 = 1.11022302462516e-16; diff2 = 1.88176153790845; -805/1000
Check failed for (fp64): alpha = -5.02026506043649; diff1 = 1.11022302462516e-16; diff2 = 1.90595868303444; -799/1000
Check failed for (fp64): alpha = -4.99513231920777; diff1 = 1.11022302462516e-16; diff2 = 1.92058737135389; -795/1000
Check failed for (fp64): alpha = -4.96371639267187; diff1 = 1.11022302462516e-16; diff2 = 1.93716632225726; -790/1000
Check failed for (fp64): alpha = -4.93230046613598; diff1 = 1.11022302462516e-16; diff2 = 1.95183352387749; -785/1000
Check failed for (fp64): alpha = -4.9260172808288; diff1 = 1.11022302462516e-16; diff2 = 1.95453624713639; -784/1000
Check failed for (fp64): alpha = -4.91973409552162; diff1 = 1.11022302462516e-16; diff2 = 1.95716180865094; -783/1000
Check failed for (fp64): alpha = -4.8946013542929; diff1 = 1.11022302462516e-16; diff2 = 1.96689040999066; -779/1000
Check failed for (fp64): alpha = -4.88203498367854; diff1 = 1.11022302462516e-16; diff2 = 1.971289190298; -777/1000
Check failed for (fp64): alpha = -4.87575179837136; diff1 = 1.11022302462516e-16; diff2 = 1.97337188841574; -776/1000
Check failed for (fp64): alpha = -4.85690224244982; diff1 = 1.11022302462516e-16; diff2 = 1.9791522372053; -773/1000
