Check failed for (fp80): alpha = -6.28318530717958647703; diff1 = inf; diff2 = inf; -1000/1000
Check failed for (fp80): alpha = -3.40548643649133587065; diff1 = 8.67361737988403547206e-19; diff2 = 7.40205539037454652565; -542/1000
Check failed for (fp80): alpha = -3.39920325118415628403; diff1 = 1.51788304147970620761e-18; diff2 = 7.59115071143756036179; -541/1000
Check failed for (fp80): alpha = -3.39292006587697669764; diff1 = 1.51788304147970620761e-18; diff2 = 7.7894857098597186677; -540/1000
Check failed for (fp80): alpha = -3.38663688056979711102; diff1 = 2.16840434497100886801e-19; diff2 = 7.99777141344894166447; -539/1000
Check failed for (fp80): alpha = -3.38035369526261752441; diff1 = 1.30104260698260532081e-18; diff2 = 8.21679368743541452616; -538/1000
Check failed for (fp80): alpha = -3.37407050995543793823; diff1 = 8.67361737988403547206e-19; diff2 = 8.44742334767050460833; -537/1000
Check failed for (fp80): alpha = -3.36778732464825835162; diff1 = 2.60208521396521064162e-18; diff2 = 8.69062795935785665016; -536/1000
Check failed for (fp80): alpha = -3.36150413934107876544; diff1 = 4.33680868994201773603e-19; diff2 = 8.94748565842310923657; -535/1000
Check failed for (fp80): alpha = -3.35522095403389917882; diff1 = 1.30104260698260532081e-18; diff2 = 9.21920141194783932144; -534/1000
Check failed for (fp80): alpha = -3.34893776872671959221; diff1 = 3.03576608295941241522e-18; diff2 = 9.50712623504500279649; -533/1000
Check failed for (fp80): alpha = -3.34265458341954000581; diff1 = 1.30104260698260532081e-18; diff2 = 9.81278001089745655072; -532/1000
Check failed for (fp80): alpha = -3.3363713981123604192; diff1 = 3.03576608295941241522e-18; diff2 = 10.1378787275770399067; -531/1000
Check failed for (fp80): alpha = -3.33008821280518083259; diff1 = 1.30104260698260532081e-18; diff2 = 10.4843671622263534867; -530/1000
Check failed for (fp80): alpha = -3.32380502749800124641; diff1 = 8.67361737988403547206e-19; diff2 = 10.8544583274838950101; -529/1000
Check failed for (fp80): alpha = -3.31752184219082165979; diff1 = 3.03576608295941241522e-18; diff2 = 11.2506813707133988094; -528/1000
Check failed for (fp80): alpha = -3.31123865688364207361; diff1 = 1.30104260698260532081e-18; diff2 = 11.675940117505143304; -527/1000
Check failed for (fp80): alpha = -3.304955471576462487; diff1 = 7.37257477290143015125e-18; diff2 = 12.1335851252147647588; -526/1000
Check failed for (fp80): alpha = -3.29867228626928290038; diff1 = 3.90312782094781596243e-18; diff2 = 12.627503029350086193; -525/1000
Check failed for (fp80): alpha = -3.29238910096210331399; diff1 = 1.73472347597680709441e-18; diff2 = 13.1622282265533077569; -524/1000
Check failed for (fp80): alpha = -3.28610591565492372737; diff1 = 5.20417042793042128324e-18; diff2 = 13.7430836922728067022; -523/1000
Check failed for (fp80): alpha = -3.27982273034774414119; diff1 = 9.54097911787243901927e-18; diff2 = 14.3763602032530668131; -522/1000
Check failed for (fp80): alpha = -3.27353954504056455458; diff1 = 8.23993651088983369846e-18; diff2 = 15.0695467664487889967; -521/1000
Check failed for (fp80): alpha = -3.26725635973338496797; diff1 = 3.46944695195361418882e-18; diff2 = 15.8316301766116536952; -520/1000
Check failed for (fp80): alpha = -3.26097317442620538157; diff1 = 6.07153216591882483044e-18; diff2 = 16.6734891710080893323; -519/1000
Check failed for (fp80): alpha = -3.25468998911902579517; diff1 = 1.12757025938492461137e-17; diff2 = 17.6084199690412235156; -518/1000
Check failed for (fp80): alpha = -3.23584043319748703555; diff1 = 2.42861286636752993218e-17; diff2 = 21.1577899868112710383; -515/1000
Check failed for (fp80): alpha = -3.22955724789030744937; diff1 = 2.60208521396521064162e-18; diff2 = 22.6777471054205165685; -514/1000
Check failed for (fp80): alpha = -3.22327406258312786276; diff1 = 1.90819582357448780385e-17; diff2 = 24.4308973515036052804; -513/1000
Check failed for (fp80): alpha = -3.21699087727594827614; diff1 = 4.77048955893621950963e-17; diff2 = 26.4755393056153692684; -512/1000
Check failed for (fp80): alpha = -3.21070769196876868974; diff1 = 3.98986399474665631715e-17; diff2 = 28.8911710078649740571; -511/1000
Check failed for (fp80): alpha = -3.20442450666158910313; diff1 = 5.72458747072346341156e-17; diff2 = 31.7890896877306068837; -510/1000
Check failed for (fp80): alpha = -3.19814132135440951695; diff1 = 1.9255430583342558748e-16; diff2 = 35.3300579804139226331; -509/1000
Check failed for (fp80): alpha = -3.19185813604722993034; diff1 = 1.96023752785379201669e-16; diff2 = 39.7552198054565437968; -508/1000
Check failed for (fp80): alpha = -3.18557495074005034372; diff1 = 2.28983498828938536462e-16; diff2 = 45.4435155698806749376; -507/1000
Check failed for (fp80): alpha = -3.17929176543287075754; diff1 = 1.1796119636642288242e-16; diff2 = 53.0265125744653141975; -506/1000
Check failed for (fp80): alpha = -3.17300858012569117093; diff1 = 1.24553145575134749379e-15; diff2 = 63.6410319075479146561; -505/1000
Check failed for (fp80): alpha = -3.16672539481851158432; diff1 = 5.55111512312578270212e-16; diff2 = 79.5607156795210225808; -504/1000
Check failed for (fp80): alpha = -3.16044220951133199792; diff1 = 3.43475248243407804694e-15; diff2 = 106.090728726312205694; -503/1000
Check failed for (fp80): alpha = -3.15415902420415241131; diff1 = 1.49394385751122626971e-14; diff2 = 159.146565423288791519; -502/1000
Check failed for (fp80): alpha = -3.14787583889697282513; diff1 = 3.69287933565942694258e-14; diff2 = 318.305697382561417041; -501/1000
Check failed for (fp80): alpha = -3.14159265358979323851; diff1 = inf; diff2 = inf; -500/1000
Check failed for (fp80): alpha = -3.13530946828261365212; diff1 = 318.305697382561425257; diff2 = 2.86853873987524821132e-14; -499/1000
Check failed for (fp80): alpha = -3.12902628297543406572; diff1 = 159.146565423288792199; diff2 = 1.56263890715990783065e-14; -498/1000
Check failed for (fp80): alpha = -3.12274309766825447911; diff1 = 106.090728726312206; diff2 = 3.12944115066215999832e-15; -497/1000
Check failed for (fp80): alpha = -3.11645991236107489249; diff1 = 79.5607156795210224073; diff2 = 3.81639164714897560771e-16; -496/1000
Check failed for (fp80): alpha = -3.1101767270538953061; diff1 = 63.6410319075479165192; diff2 = 3.98986399474665631715e-16; -495/1000
Check failed for (fp80): alpha = -3.1038935417467157197; diff1 = 53.026512574465314423; diff2 = 3.45209971719384611788e-16; -494/1000
Check failed for (fp80): alpha = -3.09761035643953613308; diff1 = 45.4435155698806748821; diff2 = 2.84494650060196363484e-16; -493/1000
Check failed for (fp80): alpha = -3.09132717113235654669; diff1 = 39.7552198054565442686; diff2 = 1.87350135405495166196e-16; -492/1000
Check failed for (fp80): alpha = -3.08504398582517696029; diff1 = 35.3300579804139230355; diff2 = 8.67361737988403547206e-18; -491/1000
Check failed for (fp80): alpha = -3.07876080051799737389; diff1 = 31.7890896877306069097; diff2 = 8.4134088584875144079e-17; -490/1000
Check failed for (fp80): alpha = -3.07247761521081778728; diff1 = 28.8911710078649740796; diff2 = 1.73472347597680709441e-17; -489/1000
Check failed for (fp80): alpha = -3.06619442990363820067; diff1 = 26.4755393056153692476; diff2 = 2.86229373536173170578e-17; -488/1000
Check failed for (fp80): alpha = -3.05991124459645861427; diff1 = 24.4308973515036052977; diff2 = 2.60208521396521064162e-18; -487/1000
Check failed for (fp80): alpha = -3.05362805928927902787; diff1 = 22.6777471054205166136; diff2 = 4.07660016854549667187e-17; -486/1000
Check failed for (fp80): alpha = -3.04734487398209944148; diff1 = 21.1577899868112711164; diff2 = 3.03576608295941241522e-17; -485/1000
Check failed for (fp80): alpha = -3.04106168867491985486; diff1 = 19.8273020435392884134; diff2 = 1.04083408558608425665e-17; -484/1000
Check failed for (fp80): alpha = -3.03477850336774026847; diff1 = 18.6528472964434532816; diff2 = 9.54097911787243901927e-18; -483/1000
Check failed for (fp80): alpha = -3.02849531806056068185; diff1 = 17.6084199690412235226; diff2 = 1.99493199737332815857e-17; -482/1000
Check failed for (fp80): alpha = -3.02221213275338109546; diff1 = 16.6734891710080893393; diff2 = 1.38777878078144567553e-17; -481/1000
Check failed for (fp80): alpha = -3.01592894744620150884; diff1 = 15.8316301766116536605; diff2 = 1.82145964977564744913e-17; -480/1000
Check failed for (fp80): alpha = -3.00964576213902192245; diff1 = 15.0695467664487890037; diff2 = 2.16840434497100886801e-18; -479/1000
Check failed for (fp80): alpha = -3.00336257683184233605; diff1 = 14.3763602032530668304; diff2 = 8.23993651088983369846e-18; -478/1000
Check failed for (fp80): alpha = -2.99707939152466274965; diff1 = 13.7430836922728067256; diff2 = 8.23993651088983369846e-18; -477/1000
Check failed for (fp80): alpha = -2.99079620621748316304; diff1 = 13.1622282265533077621; diff2 = 6.50521303491302660404e-18; -476/1000
Check failed for (fp80): alpha = -2.98451302091030357664; diff1 = 12.6275030293500862121; diff2 = 6.50521303491302660404e-18; -475/1000
Check failed for (fp80): alpha = -2.97822983560312399003; diff1 = 12.1335851252147647761; diff2 = 1.73472347597680709441e-18; -474/1000
Check failed for (fp80): alpha = -2.97194665029594440363; diff1 = 11.6759401175051433282; diff2 = 1.30104260698260532081e-18; -473/1000
Check failed for (fp80): alpha = -2.96566346498876481723; diff1 = 11.2506813707133988232; diff2 = 3.03576608295941241522e-18; -472/1000
Check failed for (fp80): alpha = -2.95938027968158523062; diff1 = 10.8544583274838950136; diff2 = 2.60208521396521064162e-18; -471/1000
Check failed for (fp80): alpha = -2.95309709437440564422; diff1 = 10.4843671622263534746; diff2 = 3.90312782094781596243e-18; -470/1000
Check failed for (fp80): alpha = -2.94681390906722605783; diff1 = 10.1378787275770399084; diff2 = 4.33680868994201773603e-19; -469/1000
Check failed for (fp80): alpha = -2.94053072376004647121; diff1 = 9.81278001089745656113; diff2 = 3.03576608295941241522e-18; -468/1000
Check failed for (fp80): alpha = -2.93424753845286688482; diff1 = 9.50712623504500279822; diff2 = 4.33680868994201773603e-19; -467/1000
Check failed for (fp80): alpha = -2.9279643531456872982; diff1 = 9.21920141194783933011; diff2 = 2.16840434497100886801e-18; -466/1000
Check failed for (fp80): alpha = -2.92168116783850771181; diff1 = 8.94748565842310924611; diff2 = 3.46944695195361418882e-18; -465/1000
Check failed for (fp80): alpha = -2.9091147972241485388; diff1 = 8.44742334767050461093; diff2 = 1.30104260698260532081e-18; -463/1000
Check failed for (fp80): alpha = -2.9028316119169689524; diff1 = 8.21679368743541452009; diff2 = 8.67361737988403547206e-19; -462/1000
Check failed for (fp80): alpha = -2.896548426609789366; diff1 = 7.9977714134489416662; diff2 = 1.51788304147970620761e-18; -461/1000
Check failed for (fp80): alpha = -2.88398205599543019277; diff1 = 7.59115071143756035658; diff2 = 4.33680868994201773603e-19; -459/1000
Check failed for (fp80): alpha = -2.87769887068825060638; diff1 = 7.40205539037454652695; diff2 = 6.50521303491302660404e-19; -458/1000
Check failed for (fp80): alpha = -2.87141568538107101998; diff1 = 7.22155485422931677506; diff2 = 1.73472347597680709441e-18; -457/1000
Check failed for (fp80): alpha = -2.86513250007389143358; diff1 = 7.04906283051451424109; diff2 = 1.08420217248550443401e-18; -456/1000
Check failed for (fp80): alpha = -2.85884931476671184719; diff1 = 6.88404515333843726108; diff2 = 2.16840434497100886801e-19; -455/1000
Check failed for (fp80): alpha = -2.85256612945953226057; diff1 = 6.72601409961438216796; diff2 = 4.33680868994201773603e-19; -454/1000
Check failed for (fp80): alpha = -2.84628294415235267418; diff1 = 6.57452344830631227367; diff2 = 4.33680868994201773603e-19; -453/1000
Check failed for (fp80): alpha = -2.83999975884517308756; diff1 = 6.42916415726804843511; diff2 = 1.30104260698260532081e-18; -452/1000
Check failed for (fp80): alpha = -2.83371657353799350117; diff1 = 6.28956056944832849441; diff2 = 2.16840434497100886801e-19; -451/1000
Check failed for (fp80): alpha = -2.82743338823081391455; diff1 = 6.15536707435050680411; diff2 = 2.16840434497100886801e-19; -450/1000
Check failed for (fp80): alpha = -2.82115020292363432816; diff1 = 6.02626516226095599931; diff2 = 4.33680868994201773603e-19; -449/1000
Check failed for (fp80): alpha = -2.81486701761645474176; diff1 = 5.90196081837345384175; diff2 = 8.67361737988403547206e-19; -448/1000
Check failed for (fp80): alpha = -2.80858383230927515536; diff1 = 5.78218221191762560534; diff2 = 6.50521303491302660404e-19; -447/1000
Check failed for (fp80): alpha = -2.80230064700209556875; diff1 = 5.66667764205016825756; diff2 = 2.16840434497100886801e-19; -446/1000
Check failed for (fp80): alpha = -2.79601746169491598214; diff1 = 5.55521370782994977503; diff2 = 4.33680868994201773603e-19; -445/1000
Check failed for (fp80): alpha = -2.78973427638773639574; diff1 = 5.44757367426649187752; diff2 = 4.33680868994201773603e-19; -444/1000
Check failed for (fp80): alpha = -2.78345109108055680934; diff1 = 5.34355601036264139629; diff2 = 2.16840434497100886801e-19; -443/1000
Check failed for (fp80): alpha = -2.77716790577337722295; diff1 = 5.24297307839350362757; diff2 = 4.33680868994201773603e-19; -442/1000
Check failed for (fp80): alpha = -2.77088472046619763633; diff1 = 5.14564995647834482525; diff2 = 6.50521303491302660404e-19; -441/1000
Check failed for (fp80): alpha = -2.76460153515901804993; diff1 = 5.05142337889460999074; diff2 = 6.50521303491302660404e-19; -440/1000
Check failed for (fp80): alpha = -2.75831834985183846354; diff1 = 4.96014078062265805023; diff2 = 2.16840434497100886801e-19; -439/1000
Check failed for (fp80): alpha = -2.74575197923747929031; diff1 = 4.78584566968395466215; diff2 = 2.16840434497100886801e-19; -437/1000
Check failed for (fp80): alpha = -2.73946879393029970391; diff1 = 4.70257416551560782341; diff2 = 2.16840434497100886801e-19; -436/1000
Check failed for (fp80): alpha = -2.72061923800876094451; diff1 = 4.46687215916174709066; diff2 = 2.16840434497100886801e-19; -433/1000
Check failed for (fp80): alpha = -2.7080528673944017715; diff1 = 4.32047252817652561009; diff2 = 4.33680868994201773603e-19; -431/1000
Check failed for (fp80): alpha = -2.7017696820872221851; diff1 = 4.25021634631440552252; diff2 = 2.16840434497100886801e-19; -430/1000
Check failed for (fp80): alpha = -2.6954864967800425987; diff1 = 4.18181165103101864632; diff2 = 4.33680868994201773603e-19; -429/1000
Check failed for (fp80): alpha = -2.68920331147286301209; diff1 = 4.11518101237747473218; diff2 = 2.16840434497100886801e-19; -428/1000
Check failed for (fp80): alpha = -2.68292012616568342569; diff1 = 4.05025123838502004205; diff2 = 2.16840434497100886801e-19; -427/1000
Check failed for (fp80): alpha = -2.6766369408585038393; diff1 = 3.98695308868022654011; diff2 = 1.08420217248550443401e-19; -426/1000
Check failed for (fp80): alpha = -2.6703537555513242529; diff1 = 3.92522101101030116647; diff2 = 3.25260651745651330202e-19; -425/1000
Check failed for (fp80): alpha = -2.65778738493696507967; diff1 = 3.80620986622778006633; diff2 = 2.16840434497100886801e-19; -423/1000
Check failed for (fp80): alpha = -2.65150419962978549327; diff1 = 3.74881604398857071637; diff2 = 2.16840434497100886801e-19; -422/1000
Check failed for (fp80): alpha = -2.63893782901542632026; diff1 = 3.63798649456213255135; diff2 = 1.08420217248550443401e-19; -420/1000
Check failed for (fp80): alpha = -2.63265464370824673387; diff1 = 3.58445245554307682337; diff2 = 2.16840434497100886801e-19; -419/1000
Check failed for (fp80): alpha = -2.62637145840106714747; diff1 = 3.53211068797261003088; diff2 = 1.08420217248550443401e-19; -418/1000
Check failed for (fp80): alpha = -2.62008827309388756086; diff1 = 3.48091780292636491763; diff2 = 1.08420217248550443401e-19; -417/1000
Check failed for (fp80): alpha = -2.60123871717234880145; diff1 = 3.33382875880554814616; diff2 = 1.08420217248550443401e-19; -414/1000
Check failed for (fp80): alpha = -2.58238916125081004204; diff1 = 3.19570241367415867396; diff2 = 2.16840434497100886801e-19; -411/1000
Check failed for (fp80): alpha = -2.57610597594363045565; diff1 = 3.15149571993730217472; diff2 = 1.08420217248550443401e-19; -410/1000
Check failed for (fp80): alpha = -2.56353960532927128264; diff1 = 3.06565411976878028199; diff2 = 1.08420217248550443401e-19; -408/1000
Check failed for (fp80): alpha = -2.55097323471491210962; diff1 = 2.98305716610032456079; diff2 = 2.16840434497100886801e-19; -406/1000
Check failed for (fp80): alpha = -2.54469004940773252323; diff1 = 2.94291063163993808598; diff2 = 1.08420217248550443401e-19; -405/1000
Check failed for (fp80): alpha = -2.53840686410055293683; diff1 = 2.90349965002018367164; diff2 = 1.08420217248550443401e-19; -404/1000
Check failed for (fp80): alpha = -2.53212367879337335022; diff1 = 2.86480116214218411474; diff2 = 1.08420217248550443401e-19; -403/1000
Check failed for (fp80): alpha = -2.52584049348619376382; diff1 = 2.82679304572450476856; diff2 = 1.08420217248550443401e-19; -402/1000
Check failed for (fp80): alpha = -2.4944245669502958314; diff1 = 2.64639359784448083778; diff2 = 2.16840434497100886801e-19; -397/1000
Check failed for (fp80): alpha = -2.48185819633593665839; diff1 = 2.57838446357013334085; diff2 = 1.08420217248550443401e-19; -395/1000
Check failed for (fp80): alpha = -2.47557501102875707178; diff1 = 2.54520093392690926939; diff2 = 1.08420217248550443401e-19; -394/1000
Check failed for (fp80): alpha = -2.46929182572157748538; diff1 = 2.51254387156853359548; diff2 = 1.08420217248550443401e-19; -393/1000
Check failed for (fp80): alpha = -2.46300864041439789899; diff1 = 2.48039832814107165382; diff2 = 1.08420217248550443401e-19; -392/1000
Check failed for (fp80): alpha = -2.45672545510721831259; diff1 = 2.44874989947787661355; diff2 = 2.16840434497100886801e-19; -391/1000
Check failed for (fp80): alpha = -2.44415908449285913958; diff1 = 2.38688934337062570474; diff2 = 1.08420217248550443401e-19; -389/1000
Check failed for (fp80): alpha = -2.43787589918567955318; diff1 = 2.35665091211626171602; diff2 = 1.08420217248550443401e-19; -388/1000
Check failed for (fp80): alpha = -2.42530952857132038017; diff1 = 2.29749541206889823855; diff2 = 1.08420217248550443401e-19; -386/1000
Check failed for (fp80): alpha = -2.41902634326414079356; diff1 = 2.26855469851081092839; diff2 = 1.08420217248550443401e-19; -385/1000
Check failed for (fp80): alpha = -2.38761041672824286114; diff1 = 2.12978368064958373338; diff2 = 1.08420217248550443401e-19; -380/1000
Check failed for (fp80): alpha = -2.36876086080670410173; diff1 = 2.0509078895771680421; diff2 = 1.08420217248550443401e-19; -377/1000
Check failed for (fp80): alpha = -2.34991130488516534254; diff1 = 1.97502385981462860818; diff2 = 5.42101086242752217004e-20; -374/1000
Check failed for (fp80): alpha = -2.34362811957798575593; diff1 = 1.95035575236129826455; diff2 = 5.42101086242752217004e-20; -373/1000
Check failed for (fp80): alpha = -2.33106174896362658292; diff1 = 1.90191356300213645762; diff2 = 5.42101086242752217004e-20; -371/1000
Check failed for (fp80): alpha = -2.32477856365644699652; diff1 = 1.87812501163498470525; diff2 = 5.42101086242752217004e-20; -370/1000
Check failed for (fp80): alpha = -2.31849537834926741012; diff1 = 1.85461553666200633437; diff2 = 5.42101086242752217004e-20; -369/1000
Check failed for (fp80): alpha = -2.31221219304208782351; diff1 = 1.83137843172231596029; diff2 = 5.42101086242752217004e-20; -368/1000
Check failed for (fp80): alpha = -2.30592900773490823711; diff1 = 1.80840718747804159888; diff2 = 5.42101086242752217004e-20; -367/1000
Check failed for (fp80): alpha = -2.2933626371205490641; diff1 = 1.76323718472637822941; diff2 = 5.42101086242752217004e-20; -365/1000
Check failed for (fp80): alpha = -2.28707945181336947749; diff1 = 1.74102632762082153487; diff2 = 5.42101086242752217004e-20; -364/1000
Check failed for (fp80): alpha = -2.28079626650618989109; diff1 = 1.71905712077514886667; diff2 = 5.42101086242752217004e-20; -363/1000
Check failed for (fp80): alpha = -2.2682298958918307183; diff1 = 1.67582129900979559219; diff2 = 5.42101086242752217004e-20; -361/1000
Check failed for (fp80): alpha = -2.2619467105846511319; diff1 = 1.65454389194495126878; diff2 = 5.42101086242752217004e-20; -360/1000
Check failed for (fp80): alpha = -2.25566352527747154529; diff1 = 1.63348653974539479317; diff2 = 5.42101086242752217004e-20; -359/1000
Check failed for (fp80): alpha = -2.24938033997029195868; diff1 = 1.612644209044355401; diff2 = 5.42101086242752217004e-20; -358/1000
Check failed for (fp80): alpha = -2.24309715466311237228; diff1 = 1.59201200236271921888; diff2 = 1.08420217248550443401e-19; -357/1000
Check failed for (fp80): alpha = -2.23053078404875319927; diff1 = 1.55135902209922620738; diff2 = 5.42101086242752217004e-20; -355/1000
Check failed for (fp80): alpha = -2.21796441343439402647; diff1 = 1.51149096009680787068; diff2 = 5.42101086242752217004e-20; -353/1000
Check failed for (fp80): alpha = -2.20539804282003485346; diff1 = 1.47237306545816533637; diff2 = 5.42101086242752217004e-20; -351/1000
Check failed for (fp80): alpha = -2.19911485751285526685; diff1 = 1.45308505601072177158; diff2 = 1.08420217248550443401e-19; -350/1000
Check failed for (fp80): alpha = -2.19283167220567568045; diff1 = 1.43397234819580589619; diff2 = 5.42101086242752217004e-20; -349/1000
Check failed for (fp80): alpha = -2.18654848689849609406; diff1 = 1.41503107418845486829; diff2 = 5.42101086242752217004e-20; -348/1000
Check failed for (fp80): alpha = -2.18026530159131650766; diff1 = 1.39625746207424722162; diff2 = 5.42101086242752217004e-20; -347/1000
Check failed for (fp80): alpha = -2.17398211628413692105; diff1 = 1.3776478326671036485; diff2 = 5.42101086242752217004e-20; -346/1000
Check failed for (fp80): alpha = -2.16141574566977774804; diff1 = 1.34090625062646693158; diff2 = 5.42101086242752217004e-20; -344/1000
Check failed for (fp80): alpha = -2.15513256036259816164; diff1 = 1.3227673762975449554; diff2 = 5.42101086242752217004e-20; -343/1000
Check failed for (fp80): alpha = -2.12999981913387981584; diff1 = 1.25168100223735331801; diff2 = 5.42101086242752217004e-20; -339/1000
Check failed for (fp80): alpha = -2.12371663382670022922; diff1 = 1.23426095279428055555; diff2 = 5.42101086242752217004e-20; -338/1000
Check failed for (fp80): alpha = -2.08601752198362271041; diff1 = 1.13246734130406115034; diff2 = 5.42101086242752217004e-20; -332/1000
Check failed for (fp80): alpha = -2.07973433667644312401; diff1 = 1.11593054995451571249; diff2 = 5.42101086242752217004e-20; -331/1000
Check failed for (fp80): alpha = -2.0734511513692635374; diff1 = 1.09950930438554014866; diff2 = 5.42101086242752217004e-20; -330/1000
Check failed for (fp80): alpha = -1.98548655706874932665; diff1 = 0.880437742021341300058; diff2 = 5.42101086242752217004e-20; -316/1000
Check failed for (fp80): alpha = -1.14982291121386432525; diff1 = 0.895481190746824443245; diff2 = 5.42101086242752217004e-20; -183/1000
Check failed for (fp80): alpha = -1.13725654059950515235; diff1 = 0.925824657815430561805; diff2 = 5.42101086242752217004e-20; -181/1000
Check failed for (fp80): alpha = -1.10584061406360722004; diff1 = 1.00327240151302916091; diff2 = 5.42101086242752217004e-20; -176/1000
Check failed for (fp80): alpha = -1.08699105814206846052; diff1 = 1.05091420089357276998; diff2 = 5.42101086242752217004e-20; -173/1000
Check failed for (fp80): alpha = -1.06814150222052970112; diff1 = 1.09950930438554014845; diff2 = 5.42101086242752217004e-20; -170/1000
Check failed for (fp80): alpha = -1.0430087609918113552; diff1 = 1.16589779050600199275; diff2 = 5.42101086242752217004e-20; -166/1000
Check failed for (fp80): alpha = -1.03044239037745218219; diff1 = 1.19982167333427443994; diff2 = 5.42101086242752217004e-20; -164/1000
Check failed for (fp80): alpha = -1.01787601976309300929; diff1 = 1.23426095279428055533; diff2 = 5.42101086242752217004e-20; -162/1000
Check failed for (fp80): alpha = -0.992743278534374663325; diff1 = 1.30477863572609768155; diff2 = 5.42101086242752217004e-20; -158/1000
Check failed for (fp80): alpha = -0.967610537305656317412; diff1 = 1.3776478326671036485; diff2 = 5.42101086242752217004e-20; -154/1000
Check failed for (fp80): alpha = -0.948760981384117558005; diff1 = 1.43397234819580589619; diff2 = 5.42101086242752217004e-20; -151/1000
Check failed for (fp80): alpha = -0.942477796076937971608; diff1 = 1.45308505601072177158; diff2 = 1.08420217248550443401e-19; -150/1000
Check failed for (fp80): alpha = -0.917345054848219625641; diff1 = 1.5313290909560365973; diff2 = 5.42101086242752217004e-20; -146/1000
Check failed for (fp80): alpha = -0.911061869541040039136; diff1 = 1.5513590220992262076; diff2 = 5.42101086242752217004e-20; -145/1000
Check failed for (fp80): alpha = -0.904778684233860452685; diff1 = 1.57158515332953602705; diff2 = 5.42101086242752217004e-20; -144/1000
Check failed for (fp80): alpha = -0.89849549892668086618; diff1 = 1.59201200236271921888; diff2 = 1.08420217248550443401e-19; -143/1000
Check failed for (fp80): alpha = -0.885929128312321693224; diff1 = 1.63348653974539479317; diff2 = 5.42101086242752217004e-20; -141/1000
Check failed for (fp80): alpha = -0.879645943005142106773; diff1 = 1.65454389194495126813; diff2 = 1.08420217248550443401e-19; -140/1000
Check failed for (fp80): alpha = -0.873362757697962520268; diff1 = 1.67582129900979559197; diff2 = 5.42101086242752217004e-20; -139/1000
Check failed for (fp80): alpha = -0.860796387083603347366; diff1 = 1.71905712077514886667; diff2 = 5.42101086242752217004e-20; -137/1000
Check failed for (fp80): alpha = -0.85451320177642376086; diff1 = 1.7410263276208215353; diff2 = 5.42101086242752217004e-20; -136/1000
Check failed for (fp80): alpha = -0.848230016469244174409; diff1 = 1.7632371847263782292; diff2 = 5.42101086242752217004e-20; -135/1000
Check failed for (fp80): alpha = -0.835663645854885001453; diff1 = 1.80840718747804159844; diff2 = 1.08420217248550443401e-19; -133/1000
Check failed for (fp80): alpha = -0.829380460547705414948; diff1 = 1.83137843172231596029; diff2 = 5.42101086242752217004e-20; -132/1000
Check failed for (fp80): alpha = -0.823097275240525828497; diff1 = 1.85461553666200633372; diff2 = 5.42101086242752217004e-20; -131/1000
Check failed for (fp80): alpha = -0.810530904626166655541; diff1 = 1.90191356300213645762; diff2 = 5.42101086242752217004e-20; -129/1000
Check failed for (fp80): alpha = -0.804247719318987069035; diff1 = 1.92598810190043076324; diff2 = 1.08420217248550443401e-19; -128/1000
Check failed for (fp80): alpha = -0.797964534011807482584; diff1 = 1.95035575236129826444; diff2 = 1.08420217248550443401e-19; -127/1000
Check failed for (fp80): alpha = -0.791681348704627896079; diff1 = 1.97502385981462860753; diff2 = 5.42101086242752217004e-20; -126/1000
Check failed for (fp80): alpha = -0.766548607475909550167; diff1 = 2.07685602836958281992; diff2 = 1.08420217248550443401e-19; -122/1000
Check failed for (fp80): alpha = -0.697433569096934098935; diff1 = 2.38688934337062570431; diff2 = 1.08420217248550443401e-19; -111/1000
Check failed for (fp80): alpha = -0.678584013175395339527; diff1 = 2.48039832814107165338; diff2 = 1.08420217248550443401e-19; -108/1000
Check failed for (fp80): alpha = -0.672300827868215753022; diff1 = 2.51254387156853359548; diff2 = 1.08420217248550443401e-19; -107/1000
Check failed for (fp80): alpha = -0.666017642561036166571; diff1 = 2.54520093392690927026; diff2 = 1.08420217248550443401e-19; -106/1000
Check failed for (fp80): alpha = -0.659734457253856580066; diff1 = 2.57838446357013334085; diff2 = 1.08420217248550443401e-19; -105/1000
Check failed for (fp80): alpha = -0.653451271946676993615; diff1 = 2.61210997924863248245; diff2 = 1.08420217248550443401e-19; -104/1000
Check failed for (fp80): alpha = -0.634601716025138234208; diff1 = 2.71670277991352752565; diff2 = 2.16840434497100886801e-19; -101/1000
Check failed for (fp80): alpha = -0.615752160103599474746; diff1 = 2.82679304572450476769; diff2 = 1.08420217248550443401e-19; -98/1000
Check failed for (fp80): alpha = -0.596902604182060715285; diff1 = 2.94291063163993808598; diff2 = 1.08420217248550443401e-19; -95/1000
Check failed for (fp80): alpha = -0.590619418874881128834; diff1 = 2.98305716610032456079; diff2 = 2.16840434497100886801e-19; -94/1000
Check failed for (fp80): alpha = -0.578053048260521955878; diff1 = 3.06565411976878028199; diff2 = 1.08420217248550443401e-19; -92/1000
Check failed for (fp80): alpha = -0.571769862953342369372; diff1 = 3.10815581163311670633; diff2 = 2.16840434497100886801e-19; -91/1000
Check failed for (fp80): alpha = -0.565486677646162782976; diff1 = 3.15149571993730217342; diff2 = 1.08420217248550443401e-19; -90/1000
