Check failed for (fp64): alpha = -6.28318530717959; diff1 = 2.44921270764475e-16; diff2 = 2.44921270764475e-16; -1000/1000
Check failed for (fp64): alpha = -6.27690212187241; diff1 = 4.90319590484845e-15; diff2 = 0.0125662879311225; -999/1000
Check failed for (fp64): alpha = -6.27061893656523; diff1 = 5.08273978461204e-16; diff2 = 0.0251320797667064; -998/1000
Check failed for (fp64): alpha = -6.26433575125805; diff1 = 3.5527136788005e-15; diff2 = 0.0376968794308198; -997/1000
Check failed for (fp64): alpha = -6.25805256595087; diff1 = 9.47159017883337e-16; diff2 = 0.0502601908866768; -996/1000
Check failed for (fp64): alpha = -6.25176938064369; diff1 = 1.81105130891979e-15; diff2 = 0.0628215181562549; -995/1000
Check failed for (fp64): alpha = -6.24548619533651; diff1 = 1.59594559789866e-16; diff2 = 0.0753803653398704; -994/1000
Check failed for (fp64): alpha = -6.23920301002933; diff1 = 8.67361737988404e-16; diff2 = 0.087936236635731; -993/1000
Check failed for (fp64): alpha = -6.23291982472215; diff1 = 1.94289029309402e-16; diff2 = 0.10048863635954; -992/1000
Check failed for (fp64): alpha = -6.22663663941497; diff1 = 2.15105711021124e-16; diff2 = 0.113037068964049; -991/1000
Check failed for (fp64): alpha = -6.22035345410779; diff1 = 3.7470027081099e-16; diff2 = 0.125581039058627; -990/1000
Check failed for (fp64): alpha = -6.21407026880061; diff1 = 6.66133814775094e-16; diff2 = 0.138120051428812; -989/1000
Check failed for (fp64): alpha = -6.20778708349343; diff1 = 1.94289029309402e-16; diff2 = 0.150653611055866; -988/1000
Check failed for (fp64): alpha = -6.19522071287907; diff1 = 2.77555756156289e-16; diff2 = 0.175702393101486; -986/1000
Check failed for (fp64): alpha = -6.18893752757189; diff1 = 4.02455846426619e-16; diff2 = 0.188216626637029; -985/1000
Check failed for (fp64): alpha = -6.18265434226471; diff1 = 1.94289029309402e-16; diff2 = 0.20072342970243; -984/1000
Check failed for (fp64): alpha = -6.17637115695753; diff1 = 3.05311331771918e-16; diff2 = 0.213222308550522; -983/1000
Check failed for (fp64): alpha = -6.15752160103599; diff1 = 1.38777878078145e-16; diff2 = 0.250666467128609; -980/1000
Check failed for (fp64): alpha = -6.14495523042164; diff1 = 3.88578058618805e-16; diff2 = 0.275580581369277; -978/1000
Check failed for (fp64): alpha = -6.13238885980728; diff1 = 4.16333634234434e-16; diff2 = 0.300451178241515; -976/1000
Check failed for (fp64): alpha = -6.1261056745001; diff1 = 3.88578058618805e-16; diff2 = 0.312868930080463; -975/1000
Check failed for (fp64): alpha = -6.11982248919292; diff1 = 1.94289029309402e-16; diff2 = 0.325274330389769; -974/1000
Check failed for (fp64): alpha = -6.11353930388574; diff1 = 2.4980018054066e-16; diff2 = 0.337666889425469; -973/1000
Check failed for (fp64): alpha = -6.10725611857856; diff1 = 4.16333634234434e-16; diff2 = 0.350046117950552; -972/1000
Check failed for (fp64): alpha = -6.0946897479642; diff1 = 2.77555756156289e-16; diff2 = 0.374762629171449; -970/1000
Check failed for (fp64): alpha = -6.08840656265702; diff1 = 1.11022302462516e-16; diff2 = 0.387098936101722; -969/1000
Check failed for (fp64): alpha = -6.08212337734984; diff1 = 2.22044604925031e-16; diff2 = 0.399419961028814; -968/1000
Check failed for (fp64): alpha = -6.05699063612112; diff1 = 3.33066907387547e-16; diff2 = 0.448541521898763; -964/1000
Check failed for (fp64): alpha = -6.05070745081394; diff1 = 1.11022302462516e-16; diff2 = 0.460778853353183; -963/1000
Check failed for (fp64): alpha = -6.01929152427804; diff1 = 1.11022302462516e-16; diff2 = 0.521683012579795; -958/1000
Check failed for (fp64): alpha = -5.95645967120625; diff1 = 1.66533453693773e-16; diff2 = 0.64188721961442; -948/1000
Check failed for (fp64): alpha = -5.93761011528471; diff1 = 1.11022302462516e-16; diff2 = 0.677475840490585; -945/1000
Check failed for (fp64): alpha = -5.93132692997753; diff1 = 1.11022302462516e-16; diff2 = 0.689285846349035; -944/1000
Check failed for (fp64): alpha = -5.91876055936317; diff1 = 1.11022302462516e-16; diff2 = 0.712823757426503; -942/1000
Check failed for (fp64): alpha = -5.89362781813445; diff1 = 1.11022302462516e-16; diff2 = 0.759558191043604; -938/1000
Check failed for (fp64): alpha = -5.88106144752009; diff1 = 1.11022302462516e-16; diff2 = 0.782747333674405; -936/1000
Check failed for (fp64): alpha = -5.86849507690573; diff1 = 1.66533453693773e-16; diff2 = 0.805812871427326; -934/1000
Check failed for (fp64): alpha = -5.84336233567702; diff1 = 1.66533453693773e-16; diff2 = 0.851558583130145; -930/1000
Check failed for (fp64): alpha = -5.8182295944483; diff1 = 1.11022302462516e-16; diff2 = 0.896766432180064; -926/1000
Check failed for (fp64): alpha = -5.79938003852676; diff1 = 1.11022302462516e-16; diff2 = 0.930302156154917; -923/1000
Check failed for (fp64): alpha = -5.77424729729804; diff1 = 1.11022302462516e-16; diff2 = 0.974500251450664; -919/1000
Check failed for (fp64): alpha = -5.74911455606932; diff1 = 1.11022302462516e-16; diff2 = 1.01808283150074; -915/1000
Check failed for (fp64): alpha = -5.73654818545496; diff1 = 1.11022302462516e-16; diff2 = 1.03963468524142; -913/1000
Check failed for (fp64): alpha = -5.7239818148406; diff1 = 1.11022302462516e-16; diff2 = 1.06102236861347; -911/1000
Check failed for (fp64): alpha = -5.71141544422624; diff1 = 1.11022302462516e-16; diff2 = 1.08224250425375; -909/1000
Check failed for (fp64): alpha = -5.67999951769035; diff1 = 1.11022302462516e-16; diff2 = 1.13453789825351; -904/1000
Check failed for (fp64): alpha = -5.66743314707599; diff1 = 1.11022302462516e-16; diff2 = 1.15514540684454; -902/1000
Check failed for (fp64): alpha = -5.66114996176881; diff1 = 1.11022302462516e-16; diff2 = 1.16538095933715; -901/1000
Check failed for (fp64): alpha = -5.65486677646163; diff1 = 1.11022302462516e-16; diff2 = 1.17557050458495; -900/1000
Check failed for (fp64): alpha = -5.64230040584727; diff1 = 1.11022302462516e-16; diff2 = 1.19580996611504; -898/1000
