Check failed for (fp32): alpha = -6.276902; beta = -1.569226; diff = 0.0078125; -999/1000
Check failed for (fp32): alpha = -6.264336; beta = -1.566084; diff = 0.0009765625; -997/1000
Check failed for (fp32): alpha = -6.258053; beta = -1.564513; diff = 0.0004882812; -996/1000
Check failed for (fp32): alpha = -6.25177; beta = -1.562942; diff = 0.0002441406; -995/1000
Check failed for (fp32): alpha = -6.207787; beta = -1.551947; diff = 6.103516e-05; -988/1000
Check failed for (fp32): alpha = -6.188938; beta = -1.547234; diff = 3.051758e-05; -985/1000
Check failed for (fp32): alpha = -6.182655; beta = -1.545664; diff = 3.051758e-05; -984/1000
Check failed for (fp32): alpha = -6.170088; beta = -1.542522; diff = 3.051758e-05; -982/1000
Check failed for (fp32): alpha = -6.151238; beta = -1.53781; diff = 1.525879e-05; -979/1000
Check failed for (fp32): alpha = -6.144955; beta = -1.536239; diff = 1.525879e-05; -978/1000
Check failed for (fp32): alpha = -6.132389; beta = -1.533097; diff = 1.525879e-05; -976/1000
Check failed for (fp32): alpha = -6.119823; beta = -1.529956; diff = 1.525879e-05; -974/1000
Check failed for (fp32): alpha = -6.088407; beta = -1.522102; diff = 7.629395e-06; -969/1000
Check failed for (fp32): alpha = -6.069557; beta = -1.517389; diff = 7.629395e-06; -966/1000
Check failed for (fp32): alpha = -6.025575; beta = -1.506394; diff = 3.814697e-06; -959/1000
Check failed for (fp32): alpha = -6.000442; beta = -1.500111; diff = 3.814697e-06; -955/1000
Check failed for (fp32): alpha = -5.987876; beta = -1.496969; diff = 3.814697e-06; -953/1000
Check failed for (fp32): alpha = -5.981593; beta = -1.495398; diff = 3.814697e-06; -952/1000
Check failed for (fp32): alpha = -5.975309; beta = -1.493827; diff = 3.814697e-06; -951/1000
Check failed for (fp32): alpha = -5.95646; beta = -1.489115; diff = 3.814697e-06; -948/1000
Check failed for (fp32): alpha = -5.912477; beta = -1.478119; diff = 1.907349e-06; -941/1000
Check failed for (fp32): alpha = -5.906194; beta = -1.476549; diff = 1.907349e-06; -940/1000
Check failed for (fp32): alpha = -5.893628; beta = -1.473407; diff = 1.907349e-06; -938/1000
Check failed for (fp32): alpha = -5.881062; beta = -1.470265; diff = 1.907349e-06; -936/1000
Check failed for (fp32): alpha = -5.868495; beta = -1.467124; diff = 1.907349e-06; -934/1000
Check failed for (fp32): alpha = -5.83708; beta = -1.45927; diff = 1.907349e-06; -929/1000
Check failed for (fp32): alpha = -5.805664; beta = -1.451416; diff = 1.907349e-06; -924/1000
Check failed for (fp32): alpha = -5.79938; beta = -1.449845; diff = 9.536743e-07; -923/1000
Check failed for (fp32): alpha = -5.786814; beta = -1.446703; diff = 9.536743e-07; -921/1000
Check failed for (fp32): alpha = -5.780531; beta = -1.445133; diff = 9.536743e-07; -920/1000
Check failed for (fp32): alpha = -5.774248; beta = -1.443562; diff = 9.536743e-07; -919/1000
Check failed for (fp32): alpha = -5.755398; beta = -1.438849; diff = 9.536743e-07; -916/1000
Check failed for (fp32): alpha = -5.736548; beta = -1.434137; diff = 9.536743e-07; -913/1000
Check failed for (fp32): alpha = -5.730265; beta = -1.432566; diff = 9.536743e-07; -912/1000
Check failed for (fp32): alpha = -5.723982; beta = -1.430995; diff = 9.536743e-07; -911/1000
Check failed for (fp32): alpha = -5.705132; beta = -1.426283; diff = 9.536743e-07; -908/1000
Check failed for (fp32): alpha = -5.679999; beta = -1.42; diff = 9.536743e-07; -904/1000
Check failed for (fp32): alpha = -5.673717; beta = -1.418429; diff = 9.536743e-07; -903/1000
Check failed for (fp32): alpha = -5.654867; beta = -1.413717; diff = 9.536743e-07; -900/1000
Check failed for (fp32): alpha = -5.629735; beta = -1.407434; diff = 4.768372e-07; -896/1000
Check failed for (fp32): alpha = -5.623451; beta = -1.405863; diff = 4.768372e-07; -895/1000
Check failed for (fp32): alpha = -5.610885; beta = -1.402721; diff = 4.768372e-07; -893/1000
Check failed for (fp32): alpha = -5.592035; beta = -1.398009; diff = 4.768372e-07; -890/1000
Check failed for (fp32): alpha = -5.579469; beta = -1.394867; diff = 4.768372e-07; -888/1000
Check failed for (fp32): alpha = -5.566902; beta = -1.391726; diff = 9.536743e-07; -886/1000
Check failed for (fp32): alpha = -5.560619; beta = -1.390155; diff = 4.768372e-07; -885/1000
Check failed for (fp32): alpha = -5.554336; beta = -1.388584; diff = 9.536743e-07; -884/1000
Check failed for (fp32): alpha = -5.54177; beta = -1.385442; diff = 4.768372e-07; -882/1000
Check failed for (fp32): alpha = -5.535486; beta = -1.383872; diff = 4.768372e-07; -881/1000
Check failed for (fp32): alpha = -5.52292; beta = -1.38073; diff = 4.768372e-07; -879/1000
Check failed for (fp32): alpha = -5.510354; beta = -1.377588; diff = 4.768372e-07; -877/1000
Check failed for (fp32): alpha = -5.50407; beta = -1.376018; diff = 4.768372e-07; -876/1000
Check failed for (fp32): alpha = -5.497787; beta = -1.374447; diff = 4.768372e-07; -875/1000
Check failed for (fp32): alpha = -5.491504; beta = -1.372876; diff = 4.768372e-07; -874/1000
Check failed for (fp32): alpha = -5.466372; beta = -1.366593; diff = 4.768372e-07; -870/1000
Check failed for (fp32): alpha = -5.428672; beta = -1.357168; diff = 4.768372e-07; -864/1000
Check failed for (fp32): alpha = -5.416106; beta = -1.354026; diff = 2.384186e-07; -862/1000
Check failed for (fp32): alpha = -5.409823; beta = -1.352456; diff = 4.768372e-07; -861/1000
Check failed for (fp32): alpha = -5.397256; beta = -1.349314; diff = 2.384186e-07; -859/1000
Check failed for (fp32): alpha = -5.378407; beta = -1.344602; diff = 2.384186e-07; -856/1000
Check failed for (fp32): alpha = -5.372124; beta = -1.343031; diff = 2.384186e-07; -855/1000
Check failed for (fp32): alpha = -5.36584; beta = -1.34146; diff = 2.384186e-07; -854/1000
Check failed for (fp32): alpha = -5.359557; beta = -1.339889; diff = 4.768372e-07; -853/1000
Check failed for (fp32): alpha = -5.353274; beta = -1.338318; diff = 2.384186e-07; -852/1000
Check failed for (fp32): alpha = -5.346991; beta = -1.336748; diff = 2.384186e-07; -851/1000
Check failed for (fp32): alpha = -5.334424; beta = -1.333606; diff = 2.384186e-07; -849/1000
Check failed for (fp32): alpha = -5.328141; beta = -1.332035; diff = 2.384186e-07; -848/1000
Check failed for (fp32): alpha = -5.309292; beta = -1.327323; diff = 2.384186e-07; -845/1000
Check failed for (fp32): alpha = -5.284159; beta = -1.32104; diff = 2.384186e-07; -841/1000
Check failed for (fp32): alpha = -5.240177; beta = -1.310044; diff = 2.384186e-07; -834/1000
Check failed for (fp32): alpha = -5.233893; beta = -1.308473; diff = 2.384186e-07; -833/1000
Check failed for (fp32): alpha = -5.202477; beta = -1.300619; diff = 1.192093e-07; -828/1000
Check failed for (fp32): alpha = -5.196195; beta = -1.299049; diff = 1.192093e-07; -827/1000
Check failed for (fp32): alpha = -5.189911; beta = -1.297478; diff = 1.192093e-07; -826/1000
Check failed for (fp32): alpha = -5.183628; beta = -1.295907; diff = 2.384186e-07; -825/1000
Check failed for (fp32): alpha = -5.177345; beta = -1.294336; diff = 1.192093e-07; -824/1000
Check failed for (fp32): alpha = -5.171062; beta = -1.292765; diff = 1.192093e-07; -823/1000
Check failed for (fp32): alpha = -5.164779; beta = -1.291195; diff = 1.192093e-07; -822/1000
Check failed for (fp32): alpha = -5.152212; beta = -1.288053; diff = 1.192093e-07; -820/1000
Check failed for (fp32): alpha = -5.145929; beta = -1.286482; diff = 1.192093e-07; -819/1000
Check failed for (fp32): alpha = -5.139646; beta = -1.284912; diff = 1.192093e-07; -818/1000
Check failed for (fp32): alpha = -5.133362; beta = -1.283341; diff = 1.192093e-07; -817/1000
Check failed for (fp32): alpha = -5.101946; beta = -1.275487; diff = 1.192093e-07; -812/1000
Check failed for (fp32): alpha = -5.051681; beta = -1.26292; diff = 1.192093e-07; -804/1000
Check failed for (fp32): alpha = -5.045398; beta = -1.261349; diff = 1.192093e-07; -803/1000
Check failed for (fp32): alpha = -5.013982; beta = -1.253495; diff = 5.960464e-08; -798/1000
Check failed for (fp32): alpha = -4.995132; beta = -1.248783; diff = 5.960464e-08; -795/1000
Check failed for (fp32): alpha = -4.98885; beta = -1.247212; diff = 5.960464e-08; -794/1000
Check failed for (fp32): alpha = -4.97; beta = -1.2425; diff = 5.960464e-08; -791/1000
Check failed for (fp32): alpha = -4.963717; beta = -1.240929; diff = 5.960464e-08; -790/1000
Check failed for (fp32): alpha = -4.957433; beta = -1.239358; diff = 5.960464e-08; -789/1000
Check failed for (fp32): alpha = -4.95115; beta = -1.237787; diff = 5.960464e-08; -788/1000
Check failed for (fp32): alpha = -4.938584; beta = -1.234646; diff = 5.960464e-08; -786/1000
Check failed for (fp32): alpha = -4.926017; beta = -1.231504; diff = 5.960464e-08; -784/1000
Check failed for (fp32): alpha = -4.894601; beta = -1.22365; diff = 5.960464e-08; -779/1000
Check failed for (fp32): alpha = -4.888318; beta = -1.22208; diff = 5.960464e-08; -778/1000
Check failed for (fp32): alpha = -4.461061; beta = -1.115265; diff = 5.960464e-08; -710/1000
Check failed for (fp32): alpha = -4.442212; beta = -1.110553; diff = 5.960464e-08; -707/1000
Check failed for (fp32): alpha = -4.435929; beta = -1.108982; diff = 5.960464e-08; -706/1000
Check failed for (fp32): alpha = -4.423363; beta = -1.105841; diff = 5.960464e-08; -704/1000
Check failed for (fp32): alpha = -4.417079; beta = -1.10427; diff = 5.960464e-08; -703/1000
Check failed for (fp32): alpha = -4.404513; beta = -1.101128; diff = 1.192093e-07; -701/1000
Check failed for (fp32): alpha = -4.37938; beta = -1.094845; diff = 5.960464e-08; -697/1000
Check failed for (fp32): alpha = -4.360531; beta = -1.090133; diff = 5.960464e-08; -694/1000
Check failed for (fp32): alpha = -4.354248; beta = -1.088562; diff = 5.960464e-08; -693/1000
Check failed for (fp32): alpha = -4.335398; beta = -1.08385; diff = 5.960464e-08; -690/1000
Check failed for (fp32): alpha = -4.329115; beta = -1.082279; diff = 5.960464e-08; -689/1000
Check failed for (fp32): alpha = -4.303982; beta = -1.075996; diff = 5.960464e-08; -685/1000
Check failed for (fp32): alpha = -4.285132; beta = -1.071283; diff = 5.960464e-08; -682/1000
Check failed for (fp32): alpha = -4.272566; beta = -1.068142; diff = 5.960464e-08; -680/1000
Check failed for (fp32): alpha = -4.266283; beta = -1.066571; diff = 5.960464e-08; -679/1000
Check failed for (fp32): alpha = -4.26; beta = -1.065; diff = 5.960464e-08; -678/1000
Check failed for (fp32): alpha = -4.247433; beta = -1.061858; diff = 1.192093e-07; -676/1000
Check failed for (fp32): alpha = -4.24115; beta = -1.060288; diff = 5.960464e-08; -675/1000
Check failed for (fp32): alpha = -4.234867; beta = -1.058717; diff = 1.192093e-07; -674/1000
Check failed for (fp32): alpha = -4.228584; beta = -1.057146; diff = 5.960464e-08; -673/1000
Check failed for (fp32): alpha = -4.222301; beta = -1.055575; diff = 1.192093e-07; -672/1000
Check failed for (fp32): alpha = -4.216017; beta = -1.054004; diff = 1.192093e-07; -671/1000
Check failed for (fp32): alpha = -4.209734; beta = -1.052434; diff = 5.960464e-08; -670/1000
Check failed for (fp32): alpha = -4.203451; beta = -1.050863; diff = 5.960464e-08; -669/1000
Check failed for (fp32): alpha = -4.197168; beta = -1.049292; diff = 5.960464e-08; -668/1000
Check failed for (fp32): alpha = -4.190885; beta = -1.047721; diff = 5.960464e-08; -667/1000
Check failed for (fp32): alpha = -4.159469; beta = -1.039867; diff = 1.192093e-07; -662/1000
Check failed for (fp32): alpha = -4.146903; beta = -1.036726; diff = 1.192093e-07; -660/1000
Check failed for (fp32): alpha = -4.10292; beta = -1.02573; diff = 1.192093e-07; -653/1000
Check failed for (fp32): alpha = -4.096637; beta = -1.024159; diff = 1.192093e-07; -652/1000
Check failed for (fp32): alpha = -4.077787; beta = -1.019447; diff = 1.192093e-07; -649/1000
Check failed for (fp32): alpha = -4.065221; beta = -1.016305; diff = 1.192093e-07; -647/1000
Check failed for (fp32): alpha = -4.058938; beta = -1.014735; diff = 1.192093e-07; -646/1000
Check failed for (fp32): alpha = -4.040088; beta = -1.010022; diff = 1.192093e-07; -643/1000
Check failed for (fp32): alpha = -4.008672; beta = -1.002168; diff = 1.192093e-07; -638/1000
Check failed for (fp32): alpha = -3.996106; beta = -0.9990265; diff = 1.192093e-07; -636/1000
Check failed for (fp32): alpha = -3.977257; beta = -0.9943141; diff = 1.192093e-07; -633/1000
Check failed for (fp32): alpha = -3.96469; beta = -0.9911725; diff = 1.192093e-07; -631/1000
Check failed for (fp32): alpha = -3.958407; beta = -0.9896017; diff = 1.192093e-07; -630/1000
Check failed for (fp32): alpha = -3.945841; beta = -0.9864601; diff = 1.192093e-07; -628/1000
Check failed for (fp32): alpha = -3.939557; beta = -0.9848893; diff = 1.192093e-07; -627/1000
Check failed for (fp32): alpha = -3.933274; beta = -0.9833185; diff = 1.192093e-07; -626/1000
Check failed for (fp32): alpha = -3.926991; beta = -0.9817477; diff = 1.192093e-07; -625/1000
Check failed for (fp32): alpha = -3.920708; beta = -0.9801769; diff = 2.384186e-07; -624/1000
Check failed for (fp32): alpha = -3.914425; beta = -0.9786062; diff = 1.192093e-07; -623/1000
Check failed for (fp32): alpha = -3.908141; beta = -0.9770353; diff = 2.384186e-07; -622/1000
Check failed for (fp32): alpha = -3.901858; beta = -0.9754645; diff = 2.384186e-07; -621/1000
Check failed for (fp32): alpha = -3.895575; beta = -0.9738938; diff = 2.384186e-07; -620/1000
Check failed for (fp32): alpha = -3.883008; beta = -0.9707521; diff = 2.384186e-07; -618/1000
Check failed for (fp32): alpha = -3.876725; beta = -0.9691814; diff = 4.768372e-07; -617/1000
Check failed for (fp32): alpha = -3.870442; beta = -0.9676105; diff = 2.384186e-07; -616/1000
Check failed for (fp32): alpha = -3.864159; beta = -0.9660398; diff = 1.192093e-07; -615/1000
Check failed for (fp32): alpha = -3.857876; beta = -0.964469; diff = 4.768372e-07; -614/1000
Check failed for (fp32): alpha = -3.851593; beta = -0.9628981; diff = 3.576279e-07; -613/1000
Check failed for (fp32): alpha = -3.845309; beta = -0.9613274; diff = 7.152557e-07; -612/1000
Check failed for (fp32): alpha = -3.839026; beta = -0.9597566; diff = 1.192093e-07; -611/1000
Check failed for (fp32): alpha = -3.832743; beta = -0.9581858; diff = 5.960464e-07; -610/1000
Check failed for (fp32): alpha = -3.82646; beta = -0.956615; diff = 8.34465e-07; -609/1000
Check failed for (fp32): alpha = -3.813894; beta = -0.9534734; diff = 4.768372e-07; -607/1000
Check failed for (fp32): alpha = -3.807611; beta = -0.9519026; diff = 4.768372e-07; -606/1000
Check failed for (fp32): alpha = -3.801327; beta = -0.9503318; diff = 1.549721e-06; -605/1000
Check failed for (fp32): alpha = -3.795044; beta = -0.948761; diff = 9.536743e-07; -604/1000
Check failed for (fp32): alpha = -3.788761; beta = -0.9471902; diff = 1.192093e-07; -603/1000
Check failed for (fp32): alpha = -3.782478; beta = -0.9456194; diff = 7.152557e-07; -602/1000
Check failed for (fp32): alpha = -3.776195; beta = -0.9440486; diff = 8.34465e-07; -601/1000
Check failed for (fp32): alpha = -3.769912; beta = -0.9424779; diff = 0.07624424; -600/1000
Check failed for (fp32): alpha = -3.763628; beta = -0.940907; diff = 2.145767e-06; -599/1000
Check failed for (fp32): alpha = -3.757345; beta = -0.9393362; diff = 2.861023e-06; -598/1000
Check failed for (fp32): alpha = -3.751062; beta = -0.9377654; diff = 1.549721e-06; -597/1000
Check failed for (fp32): alpha = -3.744779; beta = -0.9361947; diff = 3.576279e-07; -596/1000
Check failed for (fp32): alpha = -3.732212; beta = -0.933053; diff = 1.430511e-06; -594/1000
Check failed for (fp32): alpha = -3.725929; beta = -0.9314823; diff = 4.768372e-07; -593/1000
Check failed for (fp32): alpha = -3.719646; beta = -0.9299114; diff = 2.384186e-07; -592/1000
Check failed for (fp32): alpha = -3.713363; beta = -0.9283407; diff = 2.384186e-07; -591/1000
Check failed for (fp32): alpha = -3.700796; beta = -0.925199; diff = 2.384186e-07; -589/1000
Check failed for (fp32): alpha = -3.694513; beta = -0.9236283; diff = 4.768372e-07; -588/1000
Check failed for (fp32): alpha = -3.68823; beta = -0.9220575; diff = 2.384186e-07; -587/1000
Check failed for (fp32): alpha = -3.675663; beta = -0.9189159; diff = 4.768372e-07; -585/1000
