Check failed for (fp64): alpha = -6.28318530717959; diff1 = 2.44929359829471e-16; diff2 = 2.44929359829471e-16; -1000/1000
Check failed for (fp64): alpha = -6.27690212187241; diff1 = 4.90319590484845e-15; diff2 = 0.0125665359837842; -999/1000
Check failed for (fp64): alpha = -6.27061893656523; diff1 = 5.10008701937181e-16; diff2 = 0.0251340642467604; -998/1000
Check failed for (fp64): alpha = -6.26433575125805; diff1 = 3.5527136788005e-15; diff2 = 0.0377035773815766; -997/1000
Check failed for (fp64): alpha = -6.25805256595087; diff1 = 9.47159017883337e-16; diff2 = 0.0502760686079367; -996/1000
Check failed for (fp64): alpha = -6.25176938064369; diff1 = 1.81105130891979e-15; diff2 = 0.0628525320867006; -995/1000
Check failed for (fp64): alpha = -6.24548619533651; diff1 = 1.59594559789866e-16; diff2 = 0.0754339632345773; -994/1000
Check failed for (fp64): alpha = -6.23920301002933; diff1 = 8.67361737988404e-16; diff2 = 0.0880213590396426; -993/1000
Check failed for (fp64): alpha = -6.23291982472215; diff1 = 2.0122792321331e-16; diff2 = 0.100615718377968; -992/1000
Check failed for (fp64): alpha = -6.22663663941497; diff1 = 2.15105711021124e-16; diff2 = 0.113218042331476; -991/1000
Check failed for (fp64): alpha = -6.22035345410779; diff1 = 3.7470027081099e-16; diff2 = 0.1258293345073; -990/1000
Check failed for (fp64): alpha = -6.21407026880061; diff1 = 6.80011602582908e-16; diff2 = 0.13845060135884; -989/1000
Check failed for (fp64): alpha = -6.20778708349343; diff1 = 2.08166817117217e-16; diff2 = 0.151082852508754; -988/1000
Check failed for (fp64): alpha = -6.19522071287907; diff1 = 2.77555756156289e-16; diff2 = 0.176384363993719; -986/1000
Check failed for (fp64): alpha = -6.18893752757189; diff1 = 4.16333634234434e-16; diff2 = 0.189055662358565; -985/1000
Check failed for (fp64): alpha = -6.18265434226471; diff1 = 2.08166817117217e-16; diff2 = 0.201742021744375; -984/1000
Check failed for (fp64): alpha = -6.17637115695753; diff1 = 2.91433543964104e-16; diff2 = 0.214444472547776; -983/1000
Check failed for (fp64): alpha = -6.15752160103599; diff1 = 1.38777878078145e-16; diff2 = 0.252658756892217; -980/1000
Check failed for (fp64): alpha = -6.14495523042164; diff1 = 4.16333634234434e-16; diff2 = 0.278234542224039; -978/1000
Check failed for (fp64): alpha = -6.13238885980728; diff1 = 4.16333634234434e-16; diff2 = 0.303899912017212; -976/1000
Check failed for (fp64): alpha = -6.1261056745001; diff1 = 3.60822483003176e-16; diff2 = 0.316768880649073; -975/1000
Check failed for (fp64): alpha = -6.11982248919292; diff1 = 2.22044604925031e-16; diff2 = 0.329663488467859; -974/1000
Check failed for (fp64): alpha = -6.11353930388574; diff1 = 2.4980018054066e-16; diff2 = 0.342584833404808; -973/1000
Check failed for (fp64): alpha = -6.10725611857856; diff1 = 4.16333634234434e-16; diff2 = 0.355534022180415; -972/1000
Check failed for (fp64): alpha = -6.0946897479642; diff1 = 3.05311331771918e-16; diff2 = 0.381520404437133; -970/1000
Check failed for (fp64): alpha = -6.08840656265702; diff1 = 1.11022302462516e-16; diff2 = 0.394559858870596; -969/1000
Check failed for (fp64): alpha = -6.08212337734984; diff1 = 2.22044604925031e-16; diff2 = 0.407631679866241; -968/1000
Check failed for (fp64): alpha = -6.05699063612112; diff1 = 3.60822483003176e-16; diff2 = 0.460265934602908; -964/1000
Check failed for (fp64): alpha = -6.05070745081394; diff1 = 1.11022302462516e-16; diff2 = 0.473517170310053; -963/1000
Check failed for (fp64): alpha = -6.01929152427804; diff1 = 1.11022302462516e-16; diff2 = 0.5403904441463; -958/1000
Check failed for (fp64): alpha = -6.00672515366368; diff1 = 1.11022302462516e-16; diff2 = 0.567451318873838; -956/1000
Check failed for (fp64): alpha = -5.95645967120625; diff1 = 2.22044604925031e-16; diff2 = 0.67774085987619; -948/1000
Check failed for (fp64): alpha = -5.93761011528471; diff1 = 1.11022302462516e-16; diff2 = 0.720044306191515; -945/1000
Check failed for (fp64): alpha = -5.93132692997753; diff1 = 1.11022302462516e-16; diff2 = 0.73427185003397; -944/1000
Check failed for (fp64): alpha = -5.91876055936317; diff1 = 1.11022302462516e-16; diff2 = 0.762925908676542; -942/1000
Check failed for (fp64): alpha = -5.89362781813445; diff1 = 1.11022302462516e-16; diff2 = 0.821075457736931; -938/1000
