Check failed for (fp32): alpha = -6.283185; beta = -1.570796; diff = 8388608; -1000/1000
Check failed for (fp32): alpha = -6.25177; beta = -1.562942; diff = 0.0002441406; -995/1000
Check failed for (fp32): alpha = -6.239203; beta = -1.559801; diff = 0.0002441406; -993/1000
Check failed for (fp32): alpha = -6.201504; beta = -1.550376; diff = 6.103516e-05; -987/1000
Check failed for (fp32): alpha = -6.195221; beta = -1.548805; diff = 6.103516e-05; -986/1000
Check failed for (fp32): alpha = -6.176371; beta = -1.544093; diff = 3.051758e-05; -983/1000
Check failed for (fp32): alpha = -6.170088; beta = -1.542522; diff = 3.051758e-05; -982/1000
Check failed for (fp32): alpha = -6.163805; beta = -1.540951; diff = 3.051758e-05; -981/1000
Check failed for (fp32): alpha = -6.144955; beta = -1.536239; diff = 1.525879e-05; -978/1000
Check failed for (fp32): alpha = -6.119823; beta = -1.529956; diff = 1.525879e-05; -974/1000
Check failed for (fp32): alpha = -6.107256; beta = -1.526814; diff = 1.525879e-05; -972/1000
Check failed for (fp32): alpha = -6.09469; beta = -1.523673; diff = 7.629395e-06; -970/1000
Check failed for (fp32): alpha = -6.069557; beta = -1.517389; diff = 7.629395e-06; -966/1000
Check failed for (fp32): alpha = -6.056991; beta = -1.514248; diff = 7.629395e-06; -964/1000
Check failed for (fp32): alpha = -6.050708; beta = -1.512677; diff = 7.629395e-06; -963/1000
Check failed for (fp32): alpha = -6.044425; beta = -1.511106; diff = 7.629395e-06; -962/1000
Check failed for (fp32): alpha = -6.031858; beta = -1.507964; diff = 3.814697e-06; -960/1000
Check failed for (fp32): alpha = -6.025575; beta = -1.506394; diff = 3.814697e-06; -959/1000
Check failed for (fp32): alpha = -6.006725; beta = -1.501681; diff = 3.814697e-06; -956/1000
Check failed for (fp32): alpha = -6.000442; beta = -1.500111; diff = 3.814697e-06; -955/1000
Check failed for (fp32): alpha = -5.994159; beta = -1.49854; diff = 3.814697e-06; -954/1000
Check failed for (fp32): alpha = -5.981593; beta = -1.495398; diff = 3.814697e-06; -952/1000
Check failed for (fp32): alpha = -5.975309; beta = -1.493827; diff = 3.814697e-06; -951/1000
Check failed for (fp32): alpha = -5.95646; beta = -1.489115; diff = 3.814697e-06; -948/1000
Check failed for (fp32): alpha = -5.950177; beta = -1.487544; diff = 3.814697e-06; -947/1000
Check failed for (fp32): alpha = -5.943893; beta = -1.485973; diff = 3.814697e-06; -946/1000
Check failed for (fp32): alpha = -5.925044; beta = -1.481261; diff = 1.907349e-06; -943/1000
Check failed for (fp32): alpha = -5.906194; beta = -1.476549; diff = 1.907349e-06; -940/1000
Check failed for (fp32): alpha = -5.899911; beta = -1.474978; diff = 1.907349e-06; -939/1000
Check failed for (fp32): alpha = -5.887345; beta = -1.471836; diff = 1.907349e-06; -937/1000
Check failed for (fp32): alpha = -5.874778; beta = -1.468695; diff = 1.907349e-06; -935/1000
Check failed for (fp32): alpha = -5.868495; beta = -1.467124; diff = 1.907349e-06; -934/1000
Check failed for (fp32): alpha = -5.855929; beta = -1.463982; diff = 1.907349e-06; -932/1000
