Check failed for (fp80): alpha = -6.28318530717958647703; beta = -1.57079632679489661926; diff = 7027331075698876806.5; -1000/1000
Check failed for (fp80): alpha = -6.27690212187240689041; beta = -1.5692255304681017226; diff = 4.88498130835068877786e-15; -999/1000
Check failed for (fp80): alpha = -6.27061893656522730423; beta = -1.56765473414130682606; diff = 2.43555176027143716055e-15; -998/1000
Check failed for (fp80): alpha = -6.25805256595086813144; beta = -1.56451314148771703286; diff = 3.05311331771918048616e-16; -996/1000
Check failed for (fp80): alpha = -6.25176938064368854482; beta = -1.56294234516092213621; diff = 1.97758476261356008763e-16; -995/1000
Check failed for (fp80): alpha = -6.24548619533650895821; beta = -1.56137154883412723955; diff = 1.35308431126190953364e-16; -994/1000
Check failed for (fp80): alpha = -6.2392030100293293716; beta = -1.5598007525073323429; diff = 1.00613961606654811476e-16; -993/1000
Check failed for (fp80): alpha = -6.23291982472214978498; beta = -1.55822995618053744625; diff = 7.45931094670027050597e-17; -992/1000
Check failed for (fp80): alpha = -6.22663663941497019837; beta = -1.55665915985374254959; diff = 5.72458747072346341156e-17; -991/1000
Check failed for (fp80): alpha = -6.21407026880061102558; beta = -1.55351756720015275639; diff = 7.80625564189563192485e-17; -989/1000
Check failed for (fp80): alpha = -6.2077870834934314394; beta = -1.55194677087335785985; diff = 3.46944695195361418882e-17; -988/1000
Check failed for (fp80): alpha = -6.20150389818625185278; beta = -1.5503759745465629632; diff = 3.12250225675825276994e-17; -987/1000
Check failed for (fp80): alpha = -6.19522071287907226617; beta = -1.54880517821976806654; diff = 2.5153490401663702869e-17; -986/1000
Check failed for (fp80): alpha = -6.18893752757189267999; beta = -1.54723438189297317; diff = 8.67361737988403547206e-19; -985/1000
Check failed for (fp80): alpha = -6.18265434226471309338; beta = -1.54566358556617827334; diff = 3.81639164714897560771e-17; -984/1000
Check failed for (fp80): alpha = -6.1763711569575335072; beta = -1.5440927892393833768; diff = 1.73472347597680709441e-17; -983/1000
Check failed for (fp80): alpha = -6.17008797165035392058; beta = -1.54252199291258848015; diff = 1.56125112837912638497e-17; -982/1000
Check failed for (fp80): alpha = -6.16380478634317433397; beta = -1.54095119658579358349; diff = 1.30104260698260532081e-17; -981/1000
Check failed for (fp80): alpha = -6.15123841572881516118; beta = -1.53780960393220379029; diff = 2.16840434497100886801e-17; -979/1000
Check failed for (fp80): alpha = -6.14495523042163557456; beta = -1.53623880760540889364; diff = 8.67361737988403547206e-19; -978/1000
Check failed for (fp80): alpha = -6.13867204511445598795; beta = -1.53466801127861399699; diff = 1.82145964977564744913e-17; -977/1000
Check failed for (fp80): alpha = -6.12610567450009681515; beta = -1.53152641862502420379; diff = 6.93889390390722837765e-18; -975/1000
Check failed for (fp80): alpha = -6.11982248919291722854; beta = -1.52995562229822930714; diff = 7.80625564189563192485e-18; -974/1000
Check failed for (fp80): alpha = -6.11353930388573764193; beta = -1.52838482597143441048; diff = 6.07153216591882483044e-18; -973/1000
Check failed for (fp80): alpha = -6.10725611857855805575; beta = -1.52681402964463951394; diff = 1.30104260698260532081e-17; -972/1000
Check failed for (fp80): alpha = -6.10097293327137846913; beta = -1.52524323331784461728; diff = 4.33680868994201773603e-19; -971/1000
Check failed for (fp80): alpha = -6.09468974796419888295; beta = -1.52367243699104972074; diff = 5.20417042793042128324e-18; -970/1000
