Check failed for (fp128): alpha = -6.283185307179586476925286766559005595e+00; beta = -1.570796326794896619231321691639751399e+00; diff = 1.000000000000000000000000000000000000e+00; -1000/1000
Check failed for (fp128): alpha = -6.276902121872406890448361479792446694e+00; beta = -1.569225530468101722612090369948111674e+00; diff = 1.735493991486225971905802843622129705e-29; -999/1000
Check failed for (fp128): alpha = -6.264335751258047717494510906259328122e+00; beta = -1.566083937814511929373627726564832031e+00; diff = 9.614242282381081378455441889383957174e-31; -997/1000
Check failed for (fp128): alpha = -6.258052565950868131017585619492769221e+00; beta = -1.564513141487717032754396404873192305e+00; diff = 5.361788965174064614907842592156437655e-31; -996/1000
Check failed for (fp128): alpha = -6.251769380643688544540660332726210320e+00; beta = -1.562942345160922136135165083181552580e+00; diff = 3.512896218562318195974103767274907429e-31; -995/1000
Check failed for (fp128): alpha = -6.245486195336508958063735045959651420e+00; beta = -1.561371548834127239515933761489912855e+00; diff = 2.465190328815661891911651766508706968e-31; -994/1000
Check failed for (fp128): alpha = -6.239203010029329371586809759193092519e+00; beta = -1.559800752507332342896702439798273130e+00; diff = 1.787262988391354871635947530718812552e-31; -993/1000
Check failed for (fp128): alpha = -6.232919824722149785109884472426533618e+00; beta = -1.558229956180537446277471118106633404e+00; diff = 1.386669559958809814200304118661147669e-31; -992/1000
Check failed for (fp128): alpha = -6.226636639414970198632959185659974717e+00; beta = -1.556659159853742549658239796414993679e+00; diff = 1.078520768856852077711347647847559298e-31; -991/1000
Check failed for (fp128): alpha = -6.220353454107790612156033898893415816e+00; beta = -1.555088363526947653039008474723353954e+00; diff = 8.936314941956774358179737653594062758e-32; -990/1000
Check failed for (fp128): alpha = -6.214070268800611025679108612126856916e+00; beta = -1.553517567200152756419777153031714229e+00; diff = 7.087422195345027939245998828712532532e-32; -989/1000
Check failed for (fp128): alpha = -6.207787083493431439202183325360298015e+00; beta = -1.551946770873357859800545831340074504e+00; diff = 5.854827030937196993290172945458179048e-32; -988/1000
Check failed for (fp128): alpha = -6.201503898186251852725258038593739114e+00; beta = -1.550375974546562963181314509648434778e+00; diff = 4.930380657631323783823303533017413935e-32; -987/1000
Check failed for (fp128): alpha = -6.195220712879072266248332751827179443e+00; beta = -1.548805178219768066562083187956794861e+00; diff = 8.782240546405795489935259418187268573e-32; -986/1000
Check failed for (fp128): alpha = -6.182654342264713093294482178294061641e+00; beta = -1.545663585566178273323620544573515410e+00; diff = 6.779273404243070202757042357898944161e-32; -984/1000
Check failed for (fp128): alpha = -6.170087971650353920340631604760943839e+00; beta = -1.542521992912588480085157901190235960e+00; diff = 5.392603844284260388556738239237796492e-32; -982/1000
Check failed for (fp128): alpha = -6.163804786343174333863706317994384168e+00; beta = -1.540951196585793583465926579498596042e+00; diff = 2.311115933264683023667173531101912782e-32; -981/1000
Check failed for (fp128): alpha = -6.157521601035994747386781031227825267e+00; beta = -1.539380400258998686846695257806956317e+00; diff = 2.311115933264683023667173531101912782e-32; -980/1000
Check failed for (fp128): alpha = -6.151238415728815160909855744461266367e+00; beta = -1.537809603932203790227463936115316592e+00; diff = 2.002967142162725287178217060288324411e-32; -979/1000
Check failed for (fp128): alpha = -6.144955230421635574432930457694707466e+00; beta = -1.536238807605408893608232614423676866e+00; diff = 2.002967142162725287178217060288324411e-32; -978/1000
Check failed for (fp128): alpha = -6.138672045114455987956005170928148565e+00; beta = -1.534668011278613996989001292732037141e+00; diff = 1.540743955509788682444782354067941855e-32; -977/1000
Check failed for (fp128): alpha = -6.126105674500096815002154597395029993e+00; beta = -1.531526418625024203750538649348757498e+00; diff = 2.927413515468598496645086472729089524e-32; -975/1000
Check failed for (fp128): alpha = -6.119822489192917228525229310628471092e+00; beta = -1.529955622298229307131307327657117773e+00; diff = 1.540743955509788682444782354067941855e-33; -974/1000
Check failed for (fp128): alpha = -6.113539303885737642048304023861912191e+00; beta = -1.528384825971434410512076005965478048e+00; diff = 2.465190328815661891911651766508706968e-32; -973/1000
Check failed for (fp128): alpha = -6.100972933271378469094453450328794390e+00; beta = -1.525243233317844617273613362582198597e+00; diff = 2.157041537713704155422695295695118597e-32; -971/1000
