Check failed for (fp32): x = -6.283185; diff = inf; -1000/1000
Check failed for (fp32): x = -6.276902; diff = 0.153656; -999/1000
Check failed for (fp32): x = -6.270619; diff = 0.05256653; -998/1000
Check failed for (fp32): x = -6.264336; diff = 0.01674652; -997/1000
Check failed for (fp32): x = -6.258053; diff = 0.004730225; -996/1000
Check failed for (fp32): x = -6.25177; diff = 0.00352478; -995/1000
Check failed for (fp32): x = -6.245486; diff = 0.001644135; -994/1000
Check failed for (fp32): x = -6.239203; diff = 0.000869751; -993/1000
Check failed for (fp32): x = -6.23292; diff = 0.000869751; -992/1000
Check failed for (fp32): x = -6.226637; diff = 0.0004005432; -991/1000
Check failed for (fp32): x = -6.220354; diff = 0.0001468658; -990/1000
Check failed for (fp32): x = -6.214071; diff = 8.201599e-05; -989/1000
Check failed for (fp32): x = -6.207787; diff = 0.0001106262; -988/1000
Check failed for (fp32): x = -6.201504; diff = 3.814697e-06; -987/1000
Check failed for (fp32): x = -6.195221; diff = 2.479553e-05; -986/1000
Check failed for (fp32): x = -6.188938; diff = 9.727478e-05; -985/1000
Check failed for (fp32): x = -6.182655; diff = 3.814697e-06; -984/1000
Check failed for (fp32): x = -6.176371; diff = 3.814697e-06; -983/1000
Check failed for (fp32): x = -6.170088; diff = 3.051758e-05; -982/1000
Check failed for (fp32): x = -6.163805; diff = 5.149841e-05; -981/1000
Check failed for (fp32): x = -6.157522; diff = 1.239777e-05; -980/1000
Check failed for (fp32): x = -6.151238; diff = 3.242493e-05; -979/1000
Check failed for (fp32): x = -6.144955; diff = 1.049042e-05; -978/1000
Check failed for (fp32): x = -6.138672; diff = 1.907349e-06; -977/1000
Check failed for (fp32): x = -6.132389; diff = 2.670288e-05; -976/1000
Check failed for (fp32): x = -6.126106; diff = 4.768372e-06; -975/1000
Check failed for (fp32): x = -6.119823; diff = 1.239777e-05; -974/1000
Check failed for (fp32): x = -6.113539; diff = 1.907349e-06; -973/1000
Check failed for (fp32): x = -6.107256; diff = 1.716614e-05; -972/1000
Check failed for (fp32): x = -6.100973; diff = 8.583069e-06; -971/1000
Check failed for (fp32): x = -6.09469; diff = 6.67572e-06; -970/1000
Check failed for (fp32): x = -6.088407; diff = 1.621246e-05; -969/1000
Check failed for (fp32): x = -6.082123; diff = 1.335144e-05; -968/1000
