Check failed for (fp64): alpha = -6.28318530717959; diff1 = inf; diff2 = inf; -1000/1000
Check failed for (fp64): alpha = -3.22327406258313; diff1 = 4.61852778244065e-14; diff2 = 24.4308973515035; -513/1000
Check failed for (fp64): alpha = -3.21699087727595; diff1 = 2.1316282072803e-14; diff2 = 26.4755393056153; -512/1000
Check failed for (fp64): alpha = -3.21070769196877; diff1 = 6.3948846218409e-14; diff2 = 28.891171007865; -511/1000
Check failed for (fp64): alpha = -3.20442450666159; diff1 = 7.63833440942108e-14; diff2 = 31.7890896877306; -510/1000
Check failed for (fp64): alpha = -3.19814132135441; diff1 = 4.61852778244065e-14; diff2 = 35.3300579804139; -509/1000
Check failed for (fp64): alpha = -3.19185813604723; diff1 = 2.41584530158434e-13; diff2 = 39.7552198054564; -508/1000
Check failed for (fp64): alpha = -3.18557495074005; diff1 = 6.3593574850529e-13; diff2 = 45.4435155698802; -507/1000
Check failed for (fp64): alpha = -3.17929176543287; diff1 = 6.85673740008497e-13; diff2 = 53.026512574465; -506/1000
Check failed for (fp64): alpha = -3.17300858012569; diff1 = 1.46016532198701e-12; diff2 = 63.64103190755; -505/1000
Check failed for (fp64): alpha = -3.16672539481851; diff1 = 2.08899564313469e-12; diff2 = 79.5607156795187; -504/1000
Check failed for (fp64): alpha = -3.16044220951133; diff1 = 9.78417347141658e-12; diff2 = 106.090728726302; -503/1000
Check failed for (fp64): alpha = -3.15415902420415; diff1 = 5.55644419364398e-12; diff2 = 159.146565423283; -502/1000
Check failed for (fp64): alpha = -3.14787583889697; diff1 = 1.22270193969598e-10; diff2 = 318.305697382443; -501/1000
Check failed for (fp64): alpha = -3.14159265358979; diff1 = inf; diff2 = inf; -500/1000
Check failed for (fp64): alpha = -3.13530946828261; diff1 = 318.305697382436; diff2 = 1.1607426131377e-10; -499/1000
Check failed for (fp64): alpha = -3.12902628297543; diff1 = 159.146565423282; diff2 = 3.99325017497176e-12; -498/1000
Check failed for (fp64): alpha = -3.12274309766825; diff1 = 106.090728726302; diff2 = 9.10205244508688e-12; -497/1000
Check failed for (fp64): alpha = -3.11645991236107; diff1 = 79.5607156795183; diff2 = 1.70530256582424e-12; -496/1000
Check failed for (fp64): alpha = -3.1101767270539; diff1 = 63.6410319075497; diff2 = 1.70530256582424e-12; -495/1000
Check failed for (fp64): alpha = -3.10389354174672; diff1 = 53.0265125744648; diff2 = 5.15143483426073e-13; -494/1000
Check failed for (fp64): alpha = -3.09761035643954; diff1 = 45.4435155698801; diff2 = 5.11590769747272e-13; -493/1000
Check failed for (fp64): alpha = -3.09132717113236; diff1 = 39.7552198054563; diff2 = 1.45661260830821e-13; -492/1000
Check failed for (fp64): alpha = -3.08504398582518; diff1 = 35.3300579804139; diff2 = 2.8421709430404e-14; -491/1000
Check failed for (fp64): alpha = -3.078760800518; diff1 = 31.7890896877305; diff2 = 1.24344978758018e-14; -490/1000
Check failed for (fp64): alpha = -3.07247761521082; diff1 = 28.891171007865; diff2 = 1.15463194561016e-13; -489/1000
Check failed for (fp64): alpha = -3.06619442990364; diff1 = 26.4755393056153; diff2 = 1.95399252334028e-14; -488/1000
Check failed for (fp64): alpha = -3.05991124459646; diff1 = 24.4308973515035; diff2 = 8.88178419700125e-15; -487/1000
Check failed for (fp64): alpha = -3.05362805928928; diff1 = 22.6777471054205; diff2 = 2.1316282072803e-14; -486/1000
Check failed for (fp64): alpha = -3.0473448739821; diff1 = 21.1577899868112; diff2 = 1.77635683940025e-14; -485/1000
Check failed for (fp64): alpha = -3.04106168867492; diff1 = 19.8273020435393; diff2 = 7.105427357601e-15; -484/1000
Check failed for (fp64): alpha = -3.03477850336774; diff1 = 18.6528472964434; diff2 = 1.59872115546023e-14; -483/1000
Check failed for (fp64): alpha = -3.02849531806056; diff1 = 17.6084199690412; diff2 = 8.88178419700125e-15; -482/1000
Check failed for (fp64): alpha = -3.02221213275338; diff1 = 16.673489171008; diff2 = 4.44089209850063e-14; -481/1000
Check failed for (fp64): alpha = -3.0159289474462; diff1 = 15.8316301766116; diff2 = 1.59872115546023e-14; -480/1000
Check failed for (fp64): alpha = -3.00964576213902; diff1 = 15.0695467664487; diff2 = 2.93098878501041e-14; -479/1000
Check failed for (fp64): alpha = -3.00336257683184; diff1 = 14.376360203253; diff2 = 1.4210854715202e-14; -478/1000
Check failed for (fp64): alpha = -2.99707939152466; diff1 = 13.7430836922728; diff2 = 1.77635683940025e-14; -477/1000
Check failed for (fp64): alpha = -2.99079620621748; diff1 = 13.1622282265533; diff2 = 7.105427357601e-15; -476/1000
Check failed for (fp64): alpha = -2.9845130209103; diff1 = 12.6275030293501; diff2 = 2.04281036531029e-14; -475/1000
Check failed for (fp64): alpha = -2.97822983560312; diff1 = 12.1335851252147; diff2 = 3.5527136788005e-15; -474/1000
Check failed for (fp64): alpha = -2.97194665029594; diff1 = 11.6759401175051; diff2 = 1.06581410364015e-14; -473/1000
Check failed for (fp64): alpha = -2.96566346498876; diff1 = 11.2506813707134; diff2 = 3.5527136788005e-15; -472/1000
Check failed for (fp64): alpha = -2.95938027968158; diff1 = 10.8544583274839; diff2 = 5.32907051820075e-15; -471/1000
Check failed for (fp64): alpha = -2.95309709437441; diff1 = 10.4843671622263; diff2 = 8.88178419700125e-16; -470/1000
Check failed for (fp64): alpha = -2.94053072376005; diff1 = 9.81278001089746; diff2 = 1.77635683940025e-15; -468/1000
Check failed for (fp64): alpha = -2.93424753845287; diff1 = 9.507126235045; diff2 = 1.77635683940025e-15; -467/1000
Check failed for (fp64): alpha = -2.92796435314569; diff1 = 9.21920141194784; diff2 = 2.66453525910038e-15; -466/1000
Check failed for (fp64): alpha = -2.92168116783851; diff1 = 8.94748565842312; diff2 = 3.5527136788005e-15; -465/1000
Check failed for (fp64): alpha = -2.91539798253133; diff1 = 8.69062795935787; diff2 = 1.77635683940025e-15; -464/1000
Check failed for (fp64): alpha = -2.90911479722415; diff1 = 8.44742334767051; diff2 = 1.77635683940025e-15; -463/1000
Check failed for (fp64): alpha = -2.90283161191697; diff1 = 8.21679368743542; diff2 = 8.88178419700125e-16; -462/1000
Check failed for (fp64): alpha = -2.89654842660979; diff1 = 7.99777141344894; diff2 = 2.66453525910038e-15; -461/1000
Check failed for (fp64): alpha = -2.89026524130261; diff1 = 7.78948570985972; diff2 = 1.33226762955019e-15; -460/1000
Check failed for (fp64): alpha = -2.88398205599543; diff1 = 7.59115071143756; diff2 = 2.22044604925031e-15; -459/1000
Check failed for (fp64): alpha = -2.87769887068825; diff1 = 7.40205539037454; diff2 = 2.66453525910038e-15; -458/1000
Check failed for (fp64): alpha = -2.87141568538107; diff1 = 7.22155485422932; diff2 = 3.10862446895044e-15; -457/1000
Check failed for (fp64): alpha = -2.86513250007389; diff1 = 7.04906283051452; diff2 = 1.77635683940025e-15; -456/1000
Check failed for (fp64): alpha = -2.85884931476671; diff1 = 6.88404515333844; diff2 = 2.22044604925031e-15; -455/1000
Check failed for (fp64): alpha = -2.84628294415235; diff1 = 6.57452344830632; diff2 = 2.66453525910038e-15; -453/1000
Check failed for (fp64): alpha = -2.83999975884517; diff1 = 6.42916415726805; diff2 = 8.88178419700125e-16; -452/1000
Check failed for (fp64): alpha = -2.83371657353799; diff1 = 6.28956056944832; diff2 = 2.66453525910038e-15; -451/1000
Check failed for (fp64): alpha = -2.82743338823081; diff1 = 6.1553670743505; diff2 = 4.44089209850063e-16; -450/1000
Check failed for (fp64): alpha = -2.82115020292363; diff1 = 6.02626516226095; diff2 = 2.22044604925031e-15; -449/1000
Check failed for (fp64): alpha = -2.81486701761645; diff1 = 5.90196081837345; diff2 = 8.88178419700125e-16; -448/1000
Check failed for (fp64): alpha = -2.80858383230927; diff1 = 5.78218221191762; diff2 = 1.77635683940025e-15; -447/1000
Check failed for (fp64): alpha = -2.79601746169492; diff1 = 5.55521370782995; diff2 = 8.88178419700125e-16; -445/1000
Check failed for (fp64): alpha = -2.78345109108056; diff1 = 5.34355601036264; diff2 = 1.33226762955019e-15; -443/1000
Check failed for (fp64): alpha = -2.77716790577338; diff1 = 5.2429730783935; diff2 = 4.44089209850063e-16; -442/1000
Check failed for (fp64): alpha = -2.7708847204662; diff1 = 5.14564995647834; diff2 = 8.88178419700125e-16; -441/1000
Check failed for (fp64): alpha = -2.76460153515902; diff1 = 5.05142337889461; diff2 = 4.44089209850063e-16; -440/1000
Check failed for (fp64): alpha = -2.75831834985184; diff1 = 4.96014078062266; diff2 = 8.88178419700125e-16; -439/1000
Check failed for (fp64): alpha = -2.7394687939303; diff1 = 4.70257416551561; diff2 = 4.44089209850063e-16; -436/1000
Check failed for (fp64): alpha = -2.73318560862312; diff1 = 4.62172730776482; diff2 = 4.44089209850063e-16; -435/1000
Check failed for (fp64): alpha = -2.71433605270158; diff1 = 4.39266217619974; diff2 = 1.33226762955019e-15; -432/1000
Check failed for (fp64): alpha = -2.7080528673944; diff1 = 4.32047252817652; diff2 = 8.88178419700125e-16; -431/1000
Check failed for (fp64): alpha = -2.70176968208722; diff1 = 4.2502163463144; diff2 = 4.44089209850063e-16; -430/1000
Check failed for (fp64): alpha = -2.69548649678004; diff1 = 4.18181165103102; diff2 = 4.44089209850063e-16; -429/1000
Check failed for (fp64): alpha = -2.68920331147286; diff1 = 4.11518101237747; diff2 = 4.44089209850063e-16; -428/1000
Check failed for (fp64): alpha = -2.6766369408585; diff1 = 3.98695308868023; diff2 = 2.22044604925031e-16; -426/1000
Check failed for (fp64): alpha = -2.67035375555132; diff1 = 3.9252210110103; diff2 = 2.22044604925031e-16; -425/1000
Check failed for (fp64): alpha = -2.66407057024414; diff1 = 3.86499289856836; diff2 = 6.66133814775094e-16; -424/1000
Check failed for (fp64): alpha = -2.65150419962979; diff1 = 3.74881604398857; diff2 = 2.22044604925031e-16; -422/1000
Check failed for (fp64): alpha = -2.64522101432261; diff1 = 3.69275838611077; diff2 = 2.22044604925031e-16; -421/1000
Check failed for (fp64): alpha = -2.63893782901543; diff1 = 3.63798649456213; diff2 = 4.44089209850063e-16; -420/1000
Check failed for (fp64): alpha = -2.62637145840107; diff1 = 3.53211068797261; diff2 = 2.22044604925031e-16; -418/1000
Check failed for (fp64): alpha = -2.61380508778671; diff1 = 3.43083247311412; diff2 = 2.22044604925031e-16; -416/1000
Check failed for (fp64): alpha = -2.60752190247953; diff1 = 3.38181531157002; diff2 = 2.22044604925031e-16; -415/1000
Check failed for (fp64): alpha = -2.60123871717235; diff1 = 3.33382875880555; diff2 = 4.44089209850063e-16; -414/1000
Check failed for (fp64): alpha = -2.59495553186517; diff1 = 3.28683697774442; diff2 = 2.22044604925031e-16; -413/1000
Check failed for (fp64): alpha = -2.58867234655799; diff1 = 3.24080575582034; diff2 = 4.44089209850063e-16; -412/1000
Check failed for (fp64): alpha = -2.57610597594363; diff1 = 3.1514957199373; diff2 = 2.22044604925031e-16; -410/1000
Check failed for (fp64): alpha = -2.55725642002209; diff1 = 3.02396329972704; diff2 = 2.22044604925031e-16; -407/1000
Check failed for (fp64): alpha = -2.53212367879337; diff1 = 2.86480116214218; diff2 = 2.22044604925031e-16; -403/1000
Check failed for (fp64): alpha = -2.52584049348619; diff1 = 2.8267930457245; diff2 = 2.22044604925031e-16; -402/1000
Check failed for (fp64): alpha = -2.51955730817901; diff1 = 2.78945406794818; diff2 = 2.22044604925031e-16; -401/1000
Check failed for (fp64): alpha = -2.51327412287183; diff1 = 2.75276384094235; diff2 = 2.22044604925031e-16; -400/1000
Check failed for (fp64): alpha = -2.50070775225748; diff1 = 2.68125206373724; diff2 = 2.22044604925031e-16; -398/1000
Check failed for (fp64): alpha = -2.4944245669503; diff1 = 2.64639359784448; diff2 = 2.22044604925031e-16; -397/1000
Check failed for (fp64): alpha = -2.48814138164312; diff1 = 2.61210997924863; diff2 = 2.22044604925031e-16; -396/1000
Check failed for (fp64): alpha = -2.4630086404144; diff1 = 2.48039832814107; diff2 = 2.22044604925031e-16; -392/1000
Check failed for (fp64): alpha = -2.45044226980004; diff1 = 2.41758470081922; diff2 = 2.22044604925031e-16; -390/1000
Check failed for (fp64): alpha = -2.44415908449286; diff1 = 2.38688934337062; diff2 = 2.22044604925031e-16; -389/1000
Check failed for (fp64): alpha = -2.4315927138785; diff1 = 2.32685694480957; diff2 = 2.22044604925031e-16; -387/1000
Check failed for (fp64): alpha = -2.41902634326414; diff1 = 2.26855469851081; diff2 = 2.22044604925031e-16; -385/1000
Check failed for (fp64): alpha = -2.39389360203542; diff1 = 2.15678124167951; diff2 = 2.22044604925031e-16; -381/1000
Check failed for (fp64): alpha = -2.38132723142106; diff1 = 2.10314499975807; diff2 = 2.22044604925031e-16; -379/1000
Check failed for (fp64): alpha = -2.3687608608067; diff1 = 2.05090788957717; diff2 = 2.22044604925031e-16; -377/1000
Check failed for (fp64): alpha = -2.36247767549952; diff1 = 2.02529198830815; diff2 = 2.22044604925031e-16; -376/1000
Check failed for (fp64): alpha = -2.35619449019234; diff1 = 2; diff2 = 1.11022302462516e-16; -375/1000
Check failed for (fp64): alpha = -2.34991130488517; diff1 = 1.97502385981463; diff2 = 1.11022302462516e-16; -374/1000
Check failed for (fp64): alpha = -2.34362811957799; diff1 = 1.9503557523613; diff2 = 1.11022302462516e-16; -373/1000
Check failed for (fp64): alpha = -2.33106174896363; diff1 = 1.90191356300214; diff2 = 1.11022302462516e-16; -371/1000
Check failed for (fp64): alpha = -2.32477856365645; diff1 = 1.87812501163498; diff2 = 1.11022302462516e-16; -370/1000
Check failed for (fp64): alpha = -2.31221219304209; diff1 = 1.83137843172232; diff2 = 2.22044604925031e-16; -368/1000
Check failed for (fp64): alpha = -2.30592900773491; diff1 = 1.80840718747804; diff2 = 1.11022302462516e-16; -367/1000
Check failed for (fp64): alpha = -2.29964582242773; diff1 = 1.78569548420746; diff2 = 1.11022302462516e-16; -366/1000
Check failed for (fp64): alpha = -2.28707945181337; diff1 = 1.74102632762082; diff2 = 1.11022302462516e-16; -364/1000
Check failed for (fp64): alpha = -2.28079626650619; diff1 = 1.71905712077515; diff2 = 1.11022302462516e-16; -363/1000
Check failed for (fp64): alpha = -2.26194671058465; diff1 = 1.65454389194495; diff2 = 2.22044604925031e-16; -360/1000
Check failed for (fp64): alpha = -2.25566352527747; diff1 = 1.63348653974539; diff2 = 1.11022302462516e-16; -359/1000
Check failed for (fp64): alpha = -2.24309715466311; diff1 = 1.59201200236272; diff2 = 1.11022302462516e-16; -357/1000
Check failed for (fp64): alpha = -2.23681396935593; diff1 = 1.57158515332954; diff2 = 1.11022302462516e-16; -356/1000
Check failed for (fp64): alpha = -2.23053078404875; diff1 = 1.55135902209923; diff2 = 1.11022302462516e-16; -355/1000
Check failed for (fp64): alpha = -2.22424759874157; diff1 = 1.53132909095604; diff2 = 1.11022302462516e-16; -354/1000
Check failed for (fp64): alpha = -2.21796441343439; diff1 = 1.51149096009681; diff2 = 1.11022302462516e-16; -353/1000
Check failed for (fp64): alpha = -2.21168122812721; diff1 = 1.4918403435836; diff2 = 1.11022302462516e-16; -352/1000
Check failed for (fp64): alpha = -2.19283167220568; diff1 = 1.43397234819581; diff2 = 1.11022302462516e-16; -349/1000
Check failed for (fp64): alpha = -2.1865484868985; diff1 = 1.41503107418845; diff2 = 1.11022302462516e-16; -348/1000
Check failed for (fp64): alpha = -2.17398211628414; diff1 = 1.3776478326671; diff2 = 1.11022302462516e-16; -346/1000
Check failed for (fp64): alpha = -2.16769893097696; diff1 = 1.35919859644905; diff2 = 1.11022302462516e-16; -345/1000
Check failed for (fp64): alpha = -2.16141574566978; diff1 = 1.34090625062647; diff2 = 1.11022302462516e-16; -344/1000
Check failed for (fp64): alpha = -2.1551325603626; diff1 = 1.32276737629754; diff2 = 1.11022302462516e-16; -343/1000
Check failed for (fp64): alpha = -2.14256618974824; diff1 = 1.28693676971692; diff2 = 1.11022302462516e-16; -341/1000
Check failed for (fp64): alpha = -2.13628300444106; diff1 = 1.2692385950883; diff2 = 1.11022302462516e-16; -340/1000
Check failed for (fp64): alpha = -2.10486707790516; diff1 = 1.18279670279894; diff2 = 1.11022302462516e-16; -335/1000
Check failed for (fp64): alpha = -2.08601752198362; diff1 = 1.13246734130406; diff2 = 1.11022302462516e-16; -332/1000
Check failed for (fp64): alpha = -2.07973433667644; diff1 = 1.11593054995452; diff2 = 1.11022302462516e-16; -331/1000
Check failed for (fp64): alpha = -2.04831841014055; diff1 = 1.03493075019145; diff2 = 1.11022302462516e-16; -326/1000
Check failed for (fp64): alpha = -2.02318566891183; diff1 = 0.972010705718402; diff2 = 1.11022302462516e-16; -322/1000
Check failed for (fp64): alpha = -2.01690248360465; diff1 = 0.956523232942308; diff2 = 1.11022302462516e-16; -321/1000
Check failed for (fp64): alpha = -1.09955742875643; diff1 = 1.01905089898886; diff2 = 1.11022302462516e-16; -175/1000
Check failed for (fp64): alpha = -1.08699105814207; diff1 = 1.05091420089357; diff2 = 1.11022302462516e-16; -173/1000
Check failed for (fp64): alpha = -1.06814150222053; diff1 = 1.09950930438554; diff2 = 1.11022302462516e-16; -170/1000
Check failed for (fp64): alpha = -1.04929194629899; diff1 = 1.14912222191436; diff2 = 1.11022302462516e-16; -167/1000
Check failed for (fp64): alpha = -1.02415920507027; diff1 = 1.21697547736151; diff2 = 1.11022302462516e-16; -163/1000
Check failed for (fp64): alpha = -1.01787601976309; diff1 = 1.23426095279428; diff2 = 1.11022302462516e-16; -162/1000
Check failed for (fp64): alpha = -1.00530964914873; diff1 = 1.2692385950883; diff2 = 1.11022302462516e-16; -160/1000
Check failed for (fp64): alpha = -0.999026463841554; diff1 = 1.28693676971692; diff2 = 1.11022302462516e-16; -159/1000
Check failed for (fp64): alpha = -0.986460093227195; diff1 = 1.32276737629754; diff2 = 1.11022302462516e-16; -157/1000
Check failed for (fp64): alpha = -0.980176907920015; diff1 = 1.34090625062647; diff2 = 1.11022302462516e-16; -156/1000
Check failed for (fp64): alpha = -0.973893722612836; diff1 = 1.35919859644905; diff2 = 1.11022302462516e-16; -155/1000
Check failed for (fp64): alpha = -0.967610537305656; diff1 = 1.3776478326671; diff2 = 1.11022302462516e-16; -154/1000
Check failed for (fp64): alpha = -0.961327351998477; diff1 = 1.39625746207425; diff2 = 1.11022302462516e-16; -153/1000
Check failed for (fp64): alpha = -0.948760981384117; diff1 = 1.43397234819581; diff2 = 1.11022302462516e-16; -151/1000
Check failed for (fp64): alpha = -0.942477796076938; diff1 = 1.45308505601072; diff2 = 1.11022302462516e-16; -150/1000
Check failed for (fp64): alpha = -0.929911425462579; diff1 = 1.4918403435836; diff2 = 1.11022302462516e-16; -148/1000
Check failed for (fp64): alpha = -0.923628240155399; diff1 = 1.51149096009681; diff2 = 1.11022302462516e-16; -147/1000
Check failed for (fp64): alpha = -0.917345054848219; diff1 = 1.53132909095604; diff2 = 1.11022302462516e-16; -146/1000
Check failed for (fp64): alpha = -0.892212313619501; diff1 = 1.61264420904436; diff2 = 1.11022302462516e-16; -142/1000
Check failed for (fp64): alpha = -0.885929128312322; diff1 = 1.6334865397454; diff2 = 1.11022302462516e-16; -141/1000
Check failed for (fp64): alpha = -0.879645943005142; diff1 = 1.65454389194495; diff2 = 1.11022302462516e-16; -140/1000
Check failed for (fp64): alpha = -0.873362757697963; diff1 = 1.6758212990098; diff2 = 1.11022302462516e-16; -139/1000
Check failed for (fp64): alpha = -0.860796387083603; diff1 = 1.71905712077515; diff2 = 2.22044604925031e-16; -137/1000
Check failed for (fp64): alpha = -0.841946831162065; diff1 = 1.78569548420746; diff2 = 1.11022302462516e-16; -134/1000
Check failed for (fp64): alpha = -0.835663645854885; diff1 = 1.80840718747804; diff2 = 1.11022302462516e-16; -133/1000
Check failed for (fp64): alpha = -0.829380460547705; diff1 = 1.83137843172232; diff2 = 2.22044604925031e-16; -132/1000
Check failed for (fp64): alpha = -0.816814089933346; diff1 = 1.87812501163498; diff2 = 1.11022302462516e-16; -130/1000
Check failed for (fp64): alpha = -0.810530904626167; diff1 = 1.90191356300214; diff2 = 1.11022302462516e-16; -129/1000
Check failed for (fp64): alpha = -0.797964534011807; diff1 = 1.9503557523613; diff2 = 1.11022302462516e-16; -127/1000
Check failed for (fp64): alpha = -0.779114978090269; diff1 = 2.02529198830815; diff2 = 2.22044604925031e-16; -124/1000
Check failed for (fp64): alpha = -0.772831792783089; diff1 = 2.05090788957717; diff2 = 2.22044604925031e-16; -123/1000
Check failed for (fp64): alpha = -0.747699051554371; diff1 = 2.15678124167951; diff2 = 2.22044604925031e-16; -119/1000
Check failed for (fp64): alpha = -0.741415866247191; diff1 = 2.18414715970975; diff2 = 2.22044604925031e-16; -118/1000
Check failed for (fp64): alpha = -0.722566310325652; diff1 = 2.26855469851081; diff2 = 2.22044604925031e-16; -115/1000
Check failed for (fp64): alpha = -0.716283125018473; diff1 = 2.2974954120689; diff2 = 2.22044604925031e-16; -114/1000
Check failed for (fp64): alpha = -0.703716754404114; diff1 = 2.35665091211626; diff2 = 2.22044604925031e-16; -112/1000
Check failed for (fp64): alpha = -0.684867198482575; diff1 = 2.44874989947788; diff2 = 2.22044604925031e-16; -109/1000
Check failed for (fp64): alpha = -0.678584013175395; diff1 = 2.48039832814107; diff2 = 2.22044604925031e-16; -108/1000
Check failed for (fp64): alpha = -0.647168086639497; diff1 = 2.64639359784448; diff2 = 2.22044604925031e-16; -103/1000
Check failed for (fp64): alpha = -0.634601716025138; diff1 = 2.71670277991353; diff2 = 2.22044604925031e-16; -101/1000
Check failed for (fp64): alpha = -0.628318530717959; diff1 = 2.75276384094235; diff2 = 2.22044604925031e-16; -100/1000
Check failed for (fp64): alpha = -0.622035345410779; diff1 = 2.78945406794818; diff2 = 2.22044604925031e-16; -99/1000
Check failed for (fp64): alpha = -0.615752160103599; diff1 = 2.8267930457245; diff2 = 2.22044604925031e-16; -98/1000
Check failed for (fp64): alpha = -0.60946897479642; diff1 = 2.86480116214218; diff2 = 2.22044604925031e-16; -97/1000
Check failed for (fp64): alpha = -0.60318578948924; diff1 = 2.90349965002018; diff2 = 2.22044604925031e-16; -96/1000
Check failed for (fp64): alpha = -0.596902604182061; diff1 = 2.94291063163994; diff2 = 2.22044604925031e-16; -95/1000
Check failed for (fp64): alpha = -0.590619418874881; diff1 = 2.98305716610033; diff2 = 2.22044604925031e-16; -94/1000
Check failed for (fp64): alpha = -0.578053048260522; diff1 = 3.06565411976878; diff2 = 4.44089209850063e-16; -92/1000
Check failed for (fp64): alpha = -0.565486677646163; diff1 = 3.1514957199373; diff2 = 2.22044604925031e-16; -90/1000
Check failed for (fp64): alpha = -0.552920307031804; diff1 = 3.24080575582034; diff2 = 2.22044604925031e-16; -88/1000
Check failed for (fp64): alpha = -0.546637121724624; diff1 = 3.28683697774442; diff2 = 2.22044604925031e-16; -87/1000
Check failed for (fp64): alpha = -0.540353936417444; diff1 = 3.33382875880555; diff2 = 2.22044604925031e-16; -86/1000
Check failed for (fp64): alpha = -0.527787565803085; diff1 = 3.43083247311412; diff2 = 4.44089209850063e-16; -84/1000
Check failed for (fp64): alpha = -0.521504380495906; diff1 = 3.48091780292636; diff2 = 4.44089209850063e-16; -83/1000
Check failed for (fp64): alpha = -0.515221195188726; diff1 = 3.53211068797261; diff2 = 2.22044604925031e-16; -82/1000
Check failed for (fp64): alpha = -0.508938009881546; diff1 = 3.58445245554308; diff2 = 4.44089209850063e-16; -81/1000
Check failed for (fp64): alpha = -0.496371639267187; diff1 = 3.69275838611077; diff2 = 6.66133814775094e-16; -79/1000
Check failed for (fp64): alpha = -0.490088453960008; diff1 = 3.74881604398857; diff2 = 2.22044604925031e-16; -78/1000
Check failed for (fp64): alpha = -0.483805268652828; diff1 = 3.80620986622778; diff2 = 4.44089209850063e-16; -77/1000
Check failed for (fp64): alpha = -0.477522083345649; diff1 = 3.86499289856836; diff2 = 4.44089209850063e-16; -76/1000
Check failed for (fp64): alpha = -0.471238898038469; diff1 = 3.9252210110103; diff2 = 6.66133814775094e-16; -75/1000
Check failed for (fp64): alpha = -0.464955712731289; diff1 = 3.98695308868023; diff2 = 2.22044604925031e-16; -74/1000
Check failed for (fp64): alpha = -0.45238934211693; diff1 = 4.11518101237747; diff2 = 4.44089209850063e-16; -72/1000
Check failed for (fp64): alpha = -0.439822971502571; diff1 = 4.2502163463144; diff2 = 4.44089209850063e-16; -70/1000
Check failed for (fp64): alpha = -0.420973415581032; diff1 = 4.46687215916175; diff2 = 8.88178419700125e-16; -67/1000
Check failed for (fp64): alpha = -0.402123859659494; diff1 = 4.70257416551561; diff2 = 8.88178419700125e-16; -64/1000
Check failed for (fp64): alpha = -0.395840674352314; diff1 = 4.78584566968395; diff2 = 8.88178419700125e-16; -63/1000
Check failed for (fp64): alpha = -0.389557489045134; diff1 = 4.87165943435322; diff2 = 4.44089209850063e-16; -62/1000
Check failed for (fp64): alpha = -0.383274303737955; diff1 = 4.96014078062266; diff2 = 8.88178419700125e-16; -61/1000
Check failed for (fp64): alpha = -0.376991118430775; diff1 = 5.05142337889461; diff2 = 8.88178419700125e-16; -60/1000
Check failed for (fp64): alpha = -0.364424747816416; diff1 = 5.2429730783935; diff2 = 8.88178419700125e-16; -58/1000
Check failed for (fp64): alpha = -0.358141562509236; diff1 = 5.34355601036264; diff2 = 1.33226762955019e-15; -57/1000
Check failed for (fp64): alpha = -0.351858377202057; diff1 = 5.44757367426649; diff2 = 4.44089209850063e-16; -56/1000
Check failed for (fp64): alpha = -0.345575191894877; diff1 = 5.55521370782995; diff2 = 4.44089209850063e-16; -55/1000
Check failed for (fp64): alpha = -0.339292006587698; diff1 = 5.66667764205017; diff2 = 8.88178419700125e-16; -54/1000
Check failed for (fp64): alpha = -0.333008821280518; diff1 = 5.78218221191762; diff2 = 8.88178419700125e-16; -53/1000
Check failed for (fp64): alpha = -0.326725635973338; diff1 = 5.90196081837346; diff2 = 2.22044604925031e-15; -52/1000
Check failed for (fp64): alpha = -0.314159265358979; diff1 = 6.15536707435051; diff2 = 2.22044604925031e-15; -50/1000
Check failed for (fp64): alpha = -0.3078760800518; diff1 = 6.28956056944833; diff2 = 1.33226762955019e-15; -49/1000
Check failed for (fp64): alpha = -0.30159289474462; diff1 = 6.42916415726805; diff2 = 8.88178419700125e-16; -48/1000
Check failed for (fp64): alpha = -0.295309709437441; diff1 = 6.57452344830631; diff2 = 1.77635683940025e-15; -47/1000
Check failed for (fp64): alpha = -0.289026524130261; diff1 = 6.72601409961438; diff2 = 3.5527136788005e-15; -46/1000
Check failed for (fp64): alpha = -0.270176968208722; diff1 = 7.22155485422932; diff2 = 4.44089209850063e-16; -43/1000
Check failed for (fp64): alpha = -0.263893782901543; diff1 = 7.40205539037455; diff2 = 8.88178419700125e-16; -42/1000
Check failed for (fp64): alpha = -0.257610597594363; diff1 = 7.59115071143756; diff2 = 3.10862446895044e-15; -41/1000
Check failed for (fp64): alpha = -0.251327412287183; diff1 = 7.78948570985972; diff2 = 1.33226762955019e-15; -40/1000
Check failed for (fp64): alpha = -0.245044226980004; diff1 = 7.99777141344894; diff2 = 2.66453525910038e-15; -39/1000
Check failed for (fp64): alpha = -0.238761041672824; diff1 = 8.21679368743542; diff2 = 8.88178419700125e-16; -38/1000
Check failed for (fp64): alpha = -0.232477856365645; diff1 = 8.4474233476705; diff2 = 4.44089209850063e-15; -37/1000
Check failed for (fp64): alpha = -0.226194671058465; diff1 = 8.69062795935785; diff2 = 4.44089209850063e-15; -36/1000
Check failed for (fp64): alpha = -0.219911485751286; diff1 = 8.94748565842311; diff2 = 1.77635683940025e-15; -35/1000
Check failed for (fp64): alpha = -0.213628300444106; diff1 = 9.21920141194784; diff2 = 8.88178419700125e-16; -34/1000
Check failed for (fp64): alpha = -0.207345115136926; diff1 = 9.507126235045; diff2 = 8.88178419700125e-16; -33/1000
