Check failed for (fp32): alpha = -6.283185; beta = -1.570796; gamma = -0.7853982; diff = 8.498178e-08; -1000/1000
Check failed for (fp32): alpha = -5.874778; beta = -1.468695; gamma = -0.7343473; diff = 5.960464e-08; -935/1000
Check failed for (fp32): alpha = -5.862212; beta = -1.465553; gamma = -0.7327765; diff = 5.960464e-08; -933/1000
Check failed for (fp32): alpha = -5.855929; beta = -1.463982; gamma = -0.7319911; diff = 8.940697e-08; -932/1000
Check failed for (fp32): alpha = -5.843362; beta = -1.460841; gamma = -0.7304203; diff = 5.960464e-08; -930/1000
Check failed for (fp32): alpha = -5.83708; beta = -1.45927; gamma = -0.7296349; diff = 5.960464e-08; -929/1000
Check failed for (fp32): alpha = -5.830796; beta = -1.457699; gamma = -0.7288495; diff = 5.960464e-08; -928/1000
Check failed for (fp32): alpha = -5.79938; beta = -1.449845; gamma = -0.7249225; diff = 1.192093e-07; -923/1000
Check failed for (fp32): alpha = -5.793097; beta = -1.448274; gamma = -0.7241371; diff = 5.960464e-08; -922/1000
Check failed for (fp32): alpha = -5.786814; beta = -1.446703; gamma = -0.7233517; diff = 5.960464e-08; -921/1000
Check failed for (fp32): alpha = -5.774248; beta = -1.443562; gamma = -0.721781; diff = 5.960464e-08; -919/1000
Check failed for (fp32): alpha = -5.767964; beta = -1.441991; gamma = -0.7209955; diff = 1.788139e-07; -918/1000
Check failed for (fp32): alpha = -5.742831; beta = -1.435708; gamma = -0.7178539; diff = 1.788139e-07; -914/1000
Check failed for (fp32): alpha = -5.736548; beta = -1.434137; gamma = -0.7170686; diff = 5.960464e-08; -913/1000
Check failed for (fp32): alpha = -5.730265; beta = -1.432566; gamma = -0.7162831; diff = 5.960464e-08; -912/1000
Check failed for (fp32): alpha = -5.711415; beta = -1.427854; gamma = -0.7139269; diff = 2.086163e-07; -909/1000
Check failed for (fp32): alpha = -5.705132; beta = -1.426283; gamma = -0.7131416; diff = 8.940697e-08; -908/1000
Check failed for (fp32): alpha = -5.698849; beta = -1.424712; gamma = -0.7123562; diff = 5.960464e-08; -907/1000
Check failed for (fp32): alpha = -5.692566; beta = -1.423142; gamma = -0.7115708; diff = 8.940697e-08; -906/1000
Check failed for (fp32): alpha = -5.679999; beta = -1.42; gamma = -0.7099999; diff = 1.192093e-07; -904/1000
Check failed for (fp32): alpha = -5.673717; beta = -1.418429; gamma = -0.7092146; diff = 2.086163e-07; -903/1000
Check failed for (fp32): alpha = -5.667433; beta = -1.416858; gamma = -0.7084292; diff = 5.960464e-08; -902/1000
Check failed for (fp32): alpha = -5.66115; beta = -1.415288; gamma = -0.7076438; diff = 5.960464e-08; -901/1000
Check failed for (fp32): alpha = -5.654867; beta = -1.413717; gamma = -0.7068583; diff = 8.940697e-08; -900/1000
Check failed for (fp32): alpha = -5.648584; beta = -1.412146; gamma = -0.706073; diff = 5.960464e-08; -899/1000
Check failed for (fp32): alpha = -5.642301; beta = -1.410575; gamma = -0.7052876; diff = 2.384186e-07; -898/1000
Check failed for (fp32): alpha = -5.636017; beta = -1.409004; gamma = -0.7045022; diff = 5.960464e-08; -897/1000
Check failed for (fp32): alpha = -5.617168; beta = -1.404292; gamma = -0.702146; diff = 5.960464e-08; -894/1000
Check failed for (fp32): alpha = -5.610885; beta = -1.402721; gamma = -0.7013606; diff = 8.940697e-08; -893/1000
Check failed for (fp32): alpha = -5.604601; beta = -1.40115; gamma = -0.7005752; diff = 5.960464e-08; -892/1000
Check failed for (fp32): alpha = -5.592035; beta = -1.398009; gamma = -0.6990044; diff = 1.490116e-07; -890/1000
Check failed for (fp32): alpha = -5.585752; beta = -1.396438; gamma = -0.698219; diff = 8.940697e-08; -889/1000
Check failed for (fp32): alpha = -5.560619; beta = -1.390155; gamma = -0.6950774; diff = 1.192093e-07; -885/1000
Check failed for (fp32): alpha = -5.554336; beta = -1.388584; gamma = -0.694292; diff = 5.960464e-08; -884/1000
Check failed for (fp32): alpha = -5.548053; beta = -1.387013; gamma = -0.6935066; diff = 1.788139e-07; -883/1000
Check failed for (fp32): alpha = -5.54177; beta = -1.385442; gamma = -0.6927212; diff = 5.960464e-08; -882/1000
Check failed for (fp32): alpha = -5.52292; beta = -1.38073; gamma = -0.690365; diff = 1.192093e-07; -879/1000
Check failed for (fp32): alpha = -5.516637; beta = -1.379159; gamma = -0.6895796; diff = 1.788139e-07; -878/1000
Check failed for (fp32): alpha = -5.510354; beta = -1.377588; gamma = -0.6887942; diff = 5.960464e-08; -877/1000
Check failed for (fp32): alpha = -5.50407; beta = -1.376018; gamma = -0.6880088; diff = 5.960464e-08; -876/1000
Check failed for (fp32): alpha = -5.485221; beta = -1.371305; gamma = -0.6856526; diff = 5.960464e-08; -873/1000
Check failed for (fp32): alpha = -5.478938; beta = -1.369734; gamma = -0.6848672; diff = 1.192093e-07; -872/1000
Check failed for (fp32): alpha = -5.460088; beta = -1.365022; gamma = -0.682511; diff = 1.192093e-07; -869/1000
Check failed for (fp32): alpha = -5.453805; beta = -1.363451; gamma = -0.6817256; diff = 1.192093e-07; -868/1000
Check failed for (fp32): alpha = -5.434956; beta = -1.358739; gamma = -0.6793694; diff = 5.960464e-08; -865/1000
Check failed for (fp32): alpha = -5.428672; beta = -1.357168; gamma = -0.678584; diff = 5.960464e-08; -864/1000
Check failed for (fp32): alpha = -5.422389; beta = -1.355597; gamma = -0.6777986; diff = 1.192093e-07; -863/1000
Check failed for (fp32): alpha = -5.416106; beta = -1.354026; gamma = -0.6770132; diff = 5.960464e-08; -862/1000
Check failed for (fp32): alpha = -5.409823; beta = -1.352456; gamma = -0.6762279; diff = 1.192093e-07; -861/1000
Check failed for (fp32): alpha = -5.397256; beta = -1.349314; gamma = -0.674657; diff = 5.960464e-08; -859/1000
Check failed for (fp32): alpha = -5.390973; beta = -1.347743; gamma = -0.6738716; diff = 1.788139e-07; -858/1000
Check failed for (fp32): alpha = -5.38469; beta = -1.346172; gamma = -0.6730862; diff = 5.960464e-08; -857/1000
Check failed for (fp32): alpha = -5.36584; beta = -1.34146; gamma = -0.6707301; diff = 5.960464e-08; -854/1000
Check failed for (fp32): alpha = -5.359557; beta = -1.339889; gamma = -0.6699446; diff = 5.960464e-08; -853/1000
Check failed for (fp32): alpha = -5.353274; beta = -1.338318; gamma = -0.6691592; diff = 1.192093e-07; -852/1000
Check failed for (fp32): alpha = -5.346991; beta = -1.336748; gamma = -0.6683739; diff = 1.788139e-07; -851/1000
Check failed for (fp32): alpha = -5.340708; beta = -1.335177; gamma = -0.6675885; diff = 5.960464e-08; -850/1000
Check failed for (fp32): alpha = -5.334424; beta = -1.333606; gamma = -0.6668031; diff = 5.960464e-08; -849/1000
Check failed for (fp32): alpha = -5.321858; beta = -1.330464; gamma = -0.6652322; diff = 5.960464e-08; -847/1000
Check failed for (fp32): alpha = -5.315575; beta = -1.328894; gamma = -0.6644469; diff = 5.960464e-08; -846/1000
Check failed for (fp32): alpha = -5.309292; beta = -1.327323; gamma = -0.6636615; diff = 5.960464e-08; -845/1000
Check failed for (fp32): alpha = -5.296725; beta = -1.324181; gamma = -0.6620907; diff = 1.788139e-07; -843/1000
Check failed for (fp32): alpha = -5.290442; beta = -1.32261; gamma = -0.6613052; diff = 1.192093e-07; -842/1000
Check failed for (fp32): alpha = -5.284159; beta = -1.32104; gamma = -0.6605199; diff = 1.192093e-07; -841/1000
Check failed for (fp32): alpha = -5.277875; beta = -1.319469; gamma = -0.6597344; diff = 5.960464e-08; -840/1000
Check failed for (fp32): alpha = -5.271593; beta = -1.317898; gamma = -0.6589491; diff = 1.192093e-07; -839/1000
Check failed for (fp32): alpha = -5.265309; beta = -1.316327; gamma = -0.6581637; diff = 1.192093e-07; -838/1000
Check failed for (fp32): alpha = -5.259027; beta = -1.314757; gamma = -0.6573783; diff = 5.960464e-08; -837/1000
Check failed for (fp32): alpha = -5.24646; beta = -1.311615; gamma = -0.6558075; diff = 5.960464e-08; -835/1000
Check failed for (fp32): alpha = -5.240177; beta = -1.310044; gamma = -0.6550221; diff = 5.960464e-08; -834/1000
Check failed for (fp32): alpha = -5.227611; beta = -1.306903; gamma = -0.6534513; diff = 1.192093e-07; -832/1000
Check failed for (fp32): alpha = -5.221327; beta = -1.305332; gamma = -0.6526659; diff = 5.960464e-08; -831/1000
Check failed for (fp32): alpha = -5.208761; beta = -1.30219; gamma = -0.6510951; diff = 5.960464e-08; -829/1000
Check failed for (fp32): alpha = -5.202477; beta = -1.300619; gamma = -0.6503097; diff = 1.192093e-07; -828/1000
Check failed for (fp32): alpha = -5.196195; beta = -1.299049; gamma = -0.6495243; diff = 1.192093e-07; -827/1000
Check failed for (fp32): alpha = -5.189911; beta = -1.297478; gamma = -0.6487389; diff = 5.960464e-08; -826/1000
Check failed for (fp32): alpha = -5.171062; beta = -1.292765; gamma = -0.6463827; diff = 5.960464e-08; -823/1000
Check failed for (fp32): alpha = -5.164779; beta = -1.291195; gamma = -0.6455973; diff = 5.960464e-08; -822/1000
Check failed for (fp32): alpha = -5.158495; beta = -1.289624; gamma = -0.6448119; diff = 5.960464e-08; -821/1000
Check failed for (fp32): alpha = -5.145929; beta = -1.286482; gamma = -0.6432411; diff = 1.192093e-07; -819/1000
Check failed for (fp32): alpha = -5.139646; beta = -1.284912; gamma = -0.6424558; diff = 1.192093e-07; -818/1000
Check failed for (fp32): alpha = -5.120796; beta = -1.280199; gamma = -0.6400995; diff = 5.960464e-08; -815/1000
Check failed for (fp32): alpha = -5.114513; beta = -1.278628; gamma = -0.6393141; diff = 5.960464e-08; -814/1000
Check failed for (fp32): alpha = -5.101946; beta = -1.275487; gamma = -0.6377433; diff = 1.788139e-07; -812/1000
Check failed for (fp32): alpha = -5.095664; beta = -1.273916; gamma = -0.6369579; diff = 1.192093e-07; -811/1000
Check failed for (fp32): alpha = -5.08938; beta = -1.272345; gamma = -0.6361725; diff = 5.960464e-08; -810/1000
Check failed for (fp32): alpha = -5.083097; beta = -1.270774; gamma = -0.6353871; diff = 1.192093e-07; -809/1000
Check failed for (fp32): alpha = -5.076814; beta = -1.269204; gamma = -0.6346018; diff = 1.192093e-07; -808/1000
Check failed for (fp32): alpha = -5.045398; beta = -1.261349; gamma = -0.6306747; diff = 1.192093e-07; -803/1000
Check failed for (fp32): alpha = -5.039114; beta = -1.259779; gamma = -0.6298893; diff = 5.960464e-08; -802/1000
Check failed for (fp32): alpha = -5.032832; beta = -1.258208; gamma = -0.629104; diff = 1.192093e-07; -801/1000
Check failed for (fp32): alpha = -5.013982; beta = -1.253495; gamma = -0.6267477; diff = 1.788139e-07; -798/1000
Check failed for (fp32): alpha = -5.007699; beta = -1.251925; gamma = -0.6259623; diff = 5.960464e-08; -797/1000
Check failed for (fp32): alpha = -4.995132; beta = -1.248783; gamma = -0.6243916; diff = 5.960464e-08; -795/1000
Check failed for (fp32): alpha = -4.98885; beta = -1.247212; gamma = -0.6236062; diff = 5.960464e-08; -794/1000
Check failed for (fp32): alpha = -4.976283; beta = -1.244071; gamma = -0.6220354; diff = 5.960464e-08; -792/1000
Check failed for (fp32): alpha = -4.97; beta = -1.2425; gamma = -0.62125; diff = 1.192093e-07; -791/1000
Check failed for (fp32): alpha = -4.963717; beta = -1.240929; gamma = -0.6204646; diff = 5.960464e-08; -790/1000
Check failed for (fp32): alpha = -4.957433; beta = -1.239358; gamma = -0.6196792; diff = 1.192093e-07; -789/1000
Check failed for (fp32): alpha = -4.95115; beta = -1.237787; gamma = -0.6188937; diff = 5.960464e-08; -788/1000
Check failed for (fp32): alpha = -4.944867; beta = -1.236217; gamma = -0.6181084; diff = 5.960464e-08; -787/1000
Check failed for (fp32): alpha = -4.919734; beta = -1.229934; gamma = -0.6149668; diff = 5.960464e-08; -783/1000
Check failed for (fp32): alpha = -4.907168; beta = -1.226792; gamma = -0.613396; diff = 1.192093e-07; -781/1000
Check failed for (fp32): alpha = -4.900885; beta = -1.225221; gamma = -0.6126106; diff = 5.960464e-08; -780/1000
Check failed for (fp32): alpha = -4.894601; beta = -1.22365; gamma = -0.6118252; diff = 1.788139e-07; -779/1000
Check failed for (fp32): alpha = -4.888318; beta = -1.22208; gamma = -0.6110398; diff = 1.192093e-07; -778/1000
Check failed for (fp32): alpha = -4.882035; beta = -1.220509; gamma = -0.6102544; diff = 1.192093e-07; -777/1000
Check failed for (fp32): alpha = -4.856903; beta = -1.214226; gamma = -0.6071128; diff = 5.960464e-08; -773/1000
Check failed for (fp32): alpha = -4.850619; beta = -1.212655; gamma = -0.6063274; diff = 1.192093e-07; -772/1000
Check failed for (fp32): alpha = -4.844336; beta = -1.211084; gamma = -0.605542; diff = 1.192093e-07; -771/1000
Check failed for (fp32): alpha = -4.838053; beta = -1.209513; gamma = -0.6047566; diff = 5.960464e-08; -770/1000
Check failed for (fp32): alpha = -4.831769; beta = -1.207942; gamma = -0.6039712; diff = 1.788139e-07; -769/1000
Check failed for (fp32): alpha = -4.825487; beta = -1.206372; gamma = -0.6031858; diff = 5.960464e-08; -768/1000
Check failed for (fp32): alpha = -4.819203; beta = -1.204801; gamma = -0.6024004; diff = 5.960464e-08; -767/1000
Check failed for (fp32): alpha = -4.787787; beta = -1.196947; gamma = -0.5984734; diff = 5.960464e-08; -762/1000
Check failed for (fp32): alpha = -4.781504; beta = -1.195376; gamma = -0.597688; diff = 1.192093e-07; -761/1000
Check failed for (fp32): alpha = -4.768938; beta = -1.192234; gamma = -0.5961172; diff = 5.960464e-08; -759/1000
Check failed for (fp32): alpha = -4.762655; beta = -1.190664; gamma = -0.5953318; diff = 1.192093e-07; -758/1000
Check failed for (fp32): alpha = -4.756371; beta = -1.189093; gamma = -0.5945464; diff = 5.960464e-08; -757/1000
Check failed for (fp32): alpha = -4.750088; beta = -1.187522; gamma = -0.593761; diff = 5.960464e-08; -756/1000
Check failed for (fp32): alpha = -4.743805; beta = -1.185951; gamma = -0.5929756; diff = 5.960464e-08; -755/1000
Check failed for (fp32): alpha = -4.737522; beta = -1.184381; gamma = -0.5921903; diff = 5.960464e-08; -754/1000
Check failed for (fp32): alpha = -4.731239; beta = -1.18281; gamma = -0.5914049; diff = 5.960464e-08; -753/1000
Check failed for (fp32): alpha = -4.724956; beta = -1.181239; gamma = -0.5906194; diff = 5.960464e-08; -752/1000
Check failed for (fp32): alpha = -4.718672; beta = -1.179668; gamma = -0.589834; diff = 1.192093e-07; -751/1000
Check failed for (fp32): alpha = -4.712389; beta = -1.178097; gamma = -0.5890486; diff = 5.960464e-08; -750/1000
Check failed for (fp32): alpha = -4.699823; beta = -1.174956; gamma = -0.5874779; diff = 1.192093e-07; -748/1000
Check failed for (fp32): alpha = -4.69354; beta = -1.173385; gamma = -0.5866925; diff = 5.960464e-08; -747/1000
Check failed for (fp32): alpha = -4.687256; beta = -1.171814; gamma = -0.585907; diff = 5.960464e-08; -746/1000
Check failed for (fp32): alpha = -4.680973; beta = -1.170243; gamma = -0.5851216; diff = 5.960464e-08; -745/1000
Check failed for (fp32): alpha = -4.67469; beta = -1.168673; gamma = -0.5843363; diff = 5.960464e-08; -744/1000
Check failed for (fp32): alpha = -4.668406; beta = -1.167102; gamma = -0.5835508; diff = 1.192093e-07; -743/1000
Check failed for (fp32): alpha = -4.662124; beta = -1.165531; gamma = -0.5827655; diff = 1.192093e-07; -742/1000
Check failed for (fp32): alpha = -4.65584; beta = -1.16396; gamma = -0.58198; diff = 2.384186e-07; -741/1000
Check failed for (fp32): alpha = -4.649557; beta = -1.162389; gamma = -0.5811946; diff = 1.192093e-07; -740/1000
Check failed for (fp32): alpha = -4.643274; beta = -1.160819; gamma = -0.5804093; diff = 5.960464e-08; -739/1000
Check failed for (fp32): alpha = -4.636991; beta = -1.159248; gamma = -0.5796238; diff = 5.960464e-08; -738/1000
Check failed for (fp32): alpha = -4.630708; beta = -1.157677; gamma = -0.5788385; diff = 5.960464e-08; -737/1000
Check failed for (fp32): alpha = -4.624424; beta = -1.156106; gamma = -0.5780531; diff = 5.960464e-08; -736/1000
Check failed for (fp32): alpha = -4.593009; beta = -1.148252; gamma = -0.5741261; diff = 1.192093e-07; -731/1000
Check failed for (fp32): alpha = -4.586726; beta = -1.146681; gamma = -0.5733407; diff = 1.788139e-07; -730/1000
Check failed for (fp32): alpha = -4.580442; beta = -1.14511; gamma = -0.5725552; diff = 1.192093e-07; -729/1000
Check failed for (fp32): alpha = -4.574159; beta = -1.14354; gamma = -0.5717699; diff = 5.960464e-08; -728/1000
Check failed for (fp32): alpha = -4.567876; beta = -1.141969; gamma = -0.5709845; diff = 5.960464e-08; -727/1000
Check failed for (fp32): alpha = -4.561593; beta = -1.140398; gamma = -0.5701991; diff = 5.960464e-08; -726/1000
Check failed for (fp32): alpha = -4.549026; beta = -1.137257; gamma = -0.5686283; diff = 1.192093e-07; -724/1000
Check failed for (fp32): alpha = -4.542743; beta = -1.135686; gamma = -0.5678429; diff = 5.960464e-08; -723/1000
Check failed for (fp32): alpha = -4.53646; beta = -1.134115; gamma = -0.5670575; diff = 5.960464e-08; -722/1000
Check failed for (fp32): alpha = -4.530177; beta = -1.132544; gamma = -0.5662721; diff = 1.788139e-07; -721/1000
Check failed for (fp32): alpha = -4.523894; beta = -1.130973; gamma = -0.5654867; diff = 1.192093e-07; -720/1000
Check failed for (fp32): alpha = -4.51761; beta = -1.129403; gamma = -0.5647013; diff = 1.192093e-07; -719/1000
Check failed for (fp32): alpha = -4.511327; beta = -1.127832; gamma = -0.5639159; diff = 5.960464e-08; -718/1000
Check failed for (fp32): alpha = -4.505044; beta = -1.126261; gamma = -0.5631305; diff = 5.960464e-08; -717/1000
Check failed for (fp32): alpha = -4.486194; beta = -1.121549; gamma = -0.5607743; diff = 5.960464e-08; -714/1000
Check failed for (fp32): alpha = -4.479911; beta = -1.119978; gamma = -0.5599889; diff = 5.960464e-08; -713/1000
Check failed for (fp32): alpha = -4.473628; beta = -1.118407; gamma = -0.5592035; diff = 5.960464e-08; -712/1000
Check failed for (fp32): alpha = -4.454779; beta = -1.113695; gamma = -0.5568473; diff = 5.960464e-08; -709/1000
Check failed for (fp32): alpha = -4.448495; beta = -1.112124; gamma = -0.5560619; diff = 1.192093e-07; -708/1000
Check failed for (fp32): alpha = -4.442212; beta = -1.110553; gamma = -0.5552765; diff = 5.960464e-08; -707/1000
Check failed for (fp32): alpha = -4.435929; beta = -1.108982; gamma = -0.5544911; diff = 5.960464e-08; -706/1000
Check failed for (fp32): alpha = -4.429646; beta = -1.107411; gamma = -0.5537057; diff = 5.960464e-08; -705/1000
Check failed for (fp32): alpha = -4.423363; beta = -1.105841; gamma = -0.5529203; diff = 5.960464e-08; -704/1000
Check failed for (fp32): alpha = -4.417079; beta = -1.10427; gamma = -0.5521349; diff = 5.960464e-08; -703/1000
Check failed for (fp32): alpha = -4.404513; beta = -1.101128; gamma = -0.5505641; diff = 1.788139e-07; -701/1000
Check failed for (fp32): alpha = -4.39823; beta = -1.099557; gamma = -0.5497787; diff = 5.960464e-08; -700/1000
Check failed for (fp32): alpha = -4.385664; beta = -1.096416; gamma = -0.5482079; diff = 1.788139e-07; -698/1000
Check failed for (fp32): alpha = -4.37938; beta = -1.094845; gamma = -0.5474225; diff = 5.960464e-08; -697/1000
Check failed for (fp32): alpha = -4.373097; beta = -1.093274; gamma = -0.5466371; diff = 5.960464e-08; -696/1000
Check failed for (fp32): alpha = -4.354248; beta = -1.088562; gamma = -0.5442809; diff = 5.960464e-08; -693/1000
Check failed for (fp32): alpha = -4.347964; beta = -1.086991; gamma = -0.5434955; diff = 1.192093e-07; -692/1000
Check failed for (fp32): alpha = -4.341681; beta = -1.08542; gamma = -0.5427101; diff = 5.960464e-08; -691/1000
Check failed for (fp32): alpha = -4.335398; beta = -1.08385; gamma = -0.5419248; diff = 2.384186e-07; -690/1000
Check failed for (fp32): alpha = -4.329115; beta = -1.082279; gamma = -0.5411394; diff = 5.960464e-08; -689/1000
Check failed for (fp32): alpha = -4.322832; beta = -1.080708; gamma = -0.540354; diff = 1.192093e-07; -688/1000
Check failed for (fp32): alpha = -4.316548; beta = -1.079137; gamma = -0.5395685; diff = 5.960464e-08; -687/1000
Check failed for (fp32): alpha = -4.310265; beta = -1.077566; gamma = -0.5387831; diff = 5.960464e-08; -686/1000
Check failed for (fp32): alpha = -4.303982; beta = -1.075996; gamma = -0.5379978; diff = 1.192093e-07; -685/1000
Check failed for (fp32): alpha = -4.297699; beta = -1.074425; gamma = -0.5372124; diff = 5.960464e-08; -684/1000
Check failed for (fp32): alpha = -4.291416; beta = -1.072854; gamma = -0.536427; diff = 5.960464e-08; -683/1000
Check failed for (fp32): alpha = -4.278849; beta = -1.069712; gamma = -0.5348561; diff = 5.960464e-08; -681/1000
Check failed for (fp32): alpha = -4.272566; beta = -1.068142; gamma = -0.5340708; diff = 1.192093e-07; -680/1000
Check failed for (fp32): alpha = -4.266283; beta = -1.066571; gamma = -0.5332854; diff = 5.960464e-08; -679/1000
Check failed for (fp32): alpha = -4.26; beta = -1.065; gamma = -0.5325; diff = 1.192093e-07; -678/1000
Check failed for (fp32): alpha = -4.247433; beta = -1.061858; gamma = -0.5309291; diff = 5.960464e-08; -676/1000
Check failed for (fp32): alpha = -4.24115; beta = -1.060288; gamma = -0.5301438; diff = 5.960464e-08; -675/1000
Check failed for (fp32): alpha = -4.234867; beta = -1.058717; gamma = -0.5293584; diff = 5.960464e-08; -674/1000
Check failed for (fp32): alpha = -4.222301; beta = -1.055575; gamma = -0.5277876; diff = 5.960464e-08; -672/1000
Check failed for (fp32): alpha = -4.216017; beta = -1.054004; gamma = -0.5270022; diff = 1.192093e-07; -671/1000
Check failed for (fp32): alpha = -4.209734; beta = -1.052434; gamma = -0.5262168; diff = 1.192093e-07; -670/1000
Check failed for (fp32): alpha = -4.203451; beta = -1.050863; gamma = -0.5254314; diff = 5.960464e-08; -669/1000
Check failed for (fp32): alpha = -4.197168; beta = -1.049292; gamma = -0.524646; diff = 5.960464e-08; -668/1000
Check failed for (fp32): alpha = -4.190885; beta = -1.047721; gamma = -0.5238606; diff = 1.192093e-07; -667/1000
Check failed for (fp32): alpha = -4.184602; beta = -1.04615; gamma = -0.5230752; diff = 1.192093e-07; -666/1000
Check failed for (fp32): alpha = -4.178319; beta = -1.04458; gamma = -0.5222898; diff = 5.960464e-08; -665/1000
Check failed for (fp32): alpha = -4.172035; beta = -1.043009; gamma = -0.5215044; diff = 5.960464e-08; -664/1000
Check failed for (fp32): alpha = -4.165752; beta = -1.041438; gamma = -0.520719; diff = 5.960464e-08; -663/1000
Check failed for (fp32): alpha = -4.159469; beta = -1.039867; gamma = -0.5199336; diff = 1.788139e-07; -662/1000
Check failed for (fp32): alpha = -4.153186; beta = -1.038296; gamma = -0.5191482; diff = 5.960464e-08; -661/1000
Check failed for (fp32): alpha = -4.146903; beta = -1.036726; gamma = -0.5183628; diff = 5.960464e-08; -660/1000
Check failed for (fp32): alpha = -4.140619; beta = -1.035155; gamma = -0.5175774; diff = 5.960464e-08; -659/1000
Check failed for (fp32): alpha = -4.134336; beta = -1.033584; gamma = -0.516792; diff = 1.192093e-07; -658/1000
Check failed for (fp32): alpha = -4.128053; beta = -1.032013; gamma = -0.5160066; diff = 5.960464e-08; -657/1000
Check failed for (fp32): alpha = -4.12177; beta = -1.030442; gamma = -0.5152212; diff = 1.192093e-07; -656/1000
