Check failed for (fp128): alpha = -6.188937527571892679771407465060620542e+00; beta = -1.547234381892973169942851866265155135e+00; gamma = -7.736171909464865849714259331325775677e-01; diff = 1.976711300342758673400227360992928332e-34; -985/1000
Check failed for (fp128): alpha = -2.280796266506189891123879096260918747e+00; beta = -5.701990666265474727809697740652296869e-01; gamma = -2.850995333132737363904848870326148434e-01; diff = 1.925929944387235853055977942584927319e-34; -363/1000
Check failed for (fp128): alpha = -2.173982116284136921016149221229415893e+00; beta = -5.434955290710342302540373053073539732e-01; gamma = -2.717477645355171151270186526536769866e-01; diff = 1.925929944387235853055977942584927319e-34; -346/1000
Check failed for (fp128): alpha = -2.167698930976957334539223934462856607e+00; beta = -5.419247327442393336348059836157141517e-01; gamma = -2.709623663721196668174029918078570758e-01; diff = 1.925929944387235853055977942584927319e-34; -345/1000
Check failed for (fp128): alpha = -2.142566189748238988631522787396621003e+00; beta = -5.356415474370597471578806968491552509e-01; gamma = -2.678207737185298735789403484245776254e-01; diff = 1.925929944387235853055977942584927319e-34; -341/1000
Check failed for (fp128): alpha = -2.079734336676443123862269919731030840e+00; beta = -5.199335841691107809655674799327577099e-01; gamma = -2.599667920845553904827837399663788550e-01; diff = 1.925929944387235853055977942584927319e-34; -331/1000
Check failed for (fp128): alpha = -1.991769742375928913185315904999204880e+00; beta = -4.979424355939822282963289762498012200e-01; gamma = -2.489712177969911141481644881249006100e-01; diff = 1.925929944387235853055977942584927319e-34; -317/1000
Check failed for (fp128): alpha = -1.564513141487717032754396404873192305e+00; beta = -3.911282853719292581885991012182980763e-01; gamma = -1.955641426859646290942995506091490382e-01; diff = 1.925929944387235853055977942584927319e-34; -249/1000
Check failed for (fp128): alpha = -1.313185729200533573677384934210832228e+00; beta = -3.282964323001333934193462335527080570e-01; gamma = -1.641482161500666967096731167763540285e-01; diff = 1.925929944387235853055977942584927319e-34; -209/1000
Check failed for (fp128): alpha = -1.024159205070272595738821742949117975e+00; beta = -2.560398012675681489347054357372794938e-01; gamma = -1.280199006337840744673527178686397469e-01; diff = 1.925929944387235853055977942584927319e-34; -163/1000
Check failed for (fp128): alpha = 1.024159205070272595738821742949117975e+00; beta = 2.560398012675681489347054357372794938e-01; gamma = 1.280199006337840744673527178686397469e-01; diff = 1.925929944387235853055977942584927319e-34; 163/1000
Check failed for (fp128): alpha = 1.313185729200533573677384934210832228e+00; beta = 3.282964323001333934193462335527080570e-01; gamma = 1.641482161500666967096731167763540285e-01; diff = 1.925929944387235853055977942584927319e-34; 209/1000
Check failed for (fp128): alpha = 1.564513141487717032754396404873192305e+00; beta = 3.911282853719292581885991012182980763e-01; gamma = 1.955641426859646290942995506091490382e-01; diff = 1.925929944387235853055977942584927319e-34; 249/1000
Check failed for (fp128): alpha = 1.991769742375928913185315904999204880e+00; beta = 4.979424355939822282963289762498012200e-01; gamma = 2.489712177969911141481644881249006100e-01; diff = 1.925929944387235853055977942584927319e-34; 317/1000
Check failed for (fp128): alpha = 2.079734336676443123862269919731030840e+00; beta = 5.199335841691107809655674799327577099e-01; gamma = 2.599667920845553904827837399663788550e-01; diff = 1.925929944387235853055977942584927319e-34; 331/1000
Check failed for (fp128): alpha = 2.142566189748238988631522787396621003e+00; beta = 5.356415474370597471578806968491552509e-01; gamma = 2.678207737185298735789403484245776254e-01; diff = 1.925929944387235853055977942584927319e-34; 341/1000
Check failed for (fp128): alpha = 2.167698930976957334539223934462856607e+00; beta = 5.419247327442393336348059836157141517e-01; gamma = 2.709623663721196668174029918078570758e-01; diff = 1.925929944387235853055977942584927319e-34; 345/1000
Check failed for (fp128): alpha = 2.173982116284136921016149221229415893e+00; beta = 5.434955290710342302540373053073539732e-01; gamma = 2.717477645355171151270186526536769866e-01; diff = 1.925929944387235853055977942584927319e-34; 346/1000
Check failed for (fp128): alpha = 2.280796266506189891123879096260918747e+00; beta = 5.701990666265474727809697740652296869e-01; gamma = 2.850995333132737363904848870326148434e-01; diff = 1.925929944387235853055977942584927319e-34; 363/1000
Check failed for (fp128): alpha = 2.456725455107218312477787125724571052e+00; beta = 6.141813637768045781194467814311427630e-01; gamma = 3.070906818884022890597233907155713815e-01; diff = 1.925929944387235853055977942584927319e-34; 391/1000
Check failed for (fp128): alpha = 2.739468793930299703939425030219726211e+00; beta = 6.848671984825749259848562575549315528e-01; gamma = 3.424335992412874629924281287774657764e-01; diff = 1.925929944387235853055977942584927319e-34; 436/1000
Check failed for (fp128): alpha = 3.681946590007237675478218045203577513e+00; beta = 9.204866475018094188695545113008943782e-01; gamma = 4.602433237509047094347772556504471891e-01; diff = 1.925929944387235853055977942584927319e-34; 586/1000
Check failed for (fp128): alpha = 3.707079331235956021385919192269813116e+00; beta = 9.267698328089890053464797980674532790e-01; gamma = 4.633849164044945026732398990337266395e-01; diff = 1.925929944387235853055977942584927319e-34; 590/1000
Check failed for (fp128): alpha = 3.788760740229290645585947920235080368e+00; beta = 9.471901850573226613964869800587700919e-01; gamma = 4.735950925286613306982434900293850459e-01; diff = 1.925929944387235853055977942584927319e-34; 603/1000
Check failed for (fp128): alpha = 4.002389040673396585801407670298086077e+00; beta = 1.000597260168349146450351917574521519e+00; gamma = 5.002986300841745732251759587872607596e-01; diff = 1.925929944387235853055977942584927319e-34; 637/1000
Check failed for (fp128): alpha = 4.058937708438012864093735251197117725e+00; beta = 1.014734427109503216023433812799279431e+00; gamma = 5.073672135547516080117169063996397157e-01; diff = 1.925929944387235853055977942584927319e-34; 646/1000
Check failed for (fp128): alpha = 4.165751858660065834201465126228620580e+00; beta = 1.041437964665016458550366281557155145e+00; gamma = 5.207189823325082292751831407785775725e-01; diff = 1.925929944387235853055977942584927319e-34; 663/1000
Check failed for (fp128): alpha = 4.247433267653400458401493854193887831e+00; beta = 1.061858316913350114600373463548471958e+00; gamma = 5.309291584566750573001867317742359789e-01; diff = 2.407412430484044816319972428231159148e-34; 676/1000
Check failed for (fp128): alpha = 4.574158903626738955201608766054956067e+00; beta = 1.143539725906684738800402191513739017e+00; gamma = 5.717698629533423694002010957568695084e-01; diff = 1.925929944387235853055977942584927319e-34; 728/1000
Check failed for (fp128): alpha = 4.699822609770330684740114501386136395e+00; beta = 1.174955652442582671185028625346534099e+00; gamma = 5.874778262212913355925143126732670493e-01; diff = 1.925929944387235853055977942584927319e-34; 748/1000
Check failed for (fp128): alpha = 6.132388859807276401479079884161588894e+00; beta = 1.533097214951819100369769971040397223e+00; gamma = 7.665486074759095501848849855201986117e-01; diff = 1.971068927458811693361977425614261553e-34; 976/1000
Check failed for (fp128): alpha = 6.188937527571892679771407465060620542e+00; beta = 1.547234381892973169942851866265155135e+00; gamma = 7.736171909464865849714259331325775677e-01; diff = 1.976711300342758673400227360992928332e-34; 985/1000
Epsilon (fp128): 1.925929944387235853055977942584927319e-34
Failed: 44; OK: 1957
