Check failed for (fp32): alpha = -6.283185; beta = -1.570796; diff = 2; -1000/1000
Check failed for (fp32): alpha = -6.270619; beta = -1.567655; diff = 3.051758e-05; -998/1000
Check failed for (fp32): alpha = -6.264336; beta = -1.566084; diff = 1.525879e-05; -997/1000
Check failed for (fp32): alpha = -6.258053; beta = -1.564513; diff = 1.525879e-05; -996/1000
Check failed for (fp32): alpha = -6.25177; beta = -1.562942; diff = 7.629395e-06; -995/1000
Check failed for (fp32): alpha = -6.245486; beta = -1.561372; diff = 7.629395e-06; -994/1000
Check failed for (fp32): alpha = -6.226637; beta = -1.556659; diff = 7.629395e-06; -991/1000
Check failed for (fp32): alpha = -6.220354; beta = -1.555088; diff = 3.814697e-06; -990/1000
Check failed for (fp32): alpha = -6.207787; beta = -1.551947; diff = 3.814697e-06; -988/1000
Check failed for (fp32): alpha = -6.201504; beta = -1.550376; diff = 3.814697e-06; -987/1000
Check failed for (fp32): alpha = -6.188938; beta = -1.547234; diff = 3.814697e-06; -985/1000
Check failed for (fp32): alpha = -6.176371; beta = -1.544093; diff = 3.814697e-06; -983/1000
Check failed for (fp32): alpha = -6.157522; beta = -1.53938; diff = 1.907349e-06; -980/1000
Check failed for (fp32): alpha = -6.151238; beta = -1.53781; diff = 1.907349e-06; -979/1000
Check failed for (fp32): alpha = -6.132389; beta = -1.533097; diff = 1.907349e-06; -976/1000
Check failed for (fp32): alpha = -6.113539; beta = -1.528385; diff = 1.907349e-06; -973/1000
Check failed for (fp32): alpha = -6.09469; beta = -1.523673; diff = 1.907349e-06; -970/1000
Check failed for (fp32): alpha = -6.038141; beta = -1.509535; diff = 1.907349e-06; -961/1000
Check failed for (fp32): alpha = -6.019292; beta = -1.504823; diff = 9.536743e-07; -958/1000
Check failed for (fp32): alpha = -6.013009; beta = -1.503252; diff = 1.907349e-06; -957/1000
Check failed for (fp32): alpha = -6.006725; beta = -1.501681; diff = 9.536743e-07; -956/1000
Check failed for (fp32): alpha = -6.000442; beta = -1.500111; diff = 9.536743e-07; -955/1000
Check failed for (fp32): alpha = -5.994159; beta = -1.49854; diff = 9.536743e-07; -954/1000
Check failed for (fp32): alpha = -5.987876; beta = -1.496969; diff = 9.536743e-07; -953/1000
Check failed for (fp32): alpha = -5.975309; beta = -1.493827; diff = 9.536743e-07; -951/1000
Check failed for (fp32): alpha = -5.962743; beta = -1.490686; diff = 1.907349e-06; -949/1000
Check failed for (fp32): alpha = -5.950177; beta = -1.487544; diff = 9.536743e-07; -947/1000
Check failed for (fp32): alpha = -5.943893; beta = -1.485973; diff = 9.536743e-07; -946/1000
Check failed for (fp32): alpha = -5.93761; beta = -1.484403; diff = 9.536743e-07; -945/1000
Check failed for (fp32): alpha = -5.925044; beta = -1.481261; diff = 9.536743e-07; -943/1000
Check failed for (fp32): alpha = -5.906194; beta = -1.476549; diff = 9.536743e-07; -940/1000
Check failed for (fp32): alpha = -5.899911; beta = -1.474978; diff = 9.536743e-07; -939/1000
Check failed for (fp32): alpha = -5.887345; beta = -1.471836; diff = 9.536743e-07; -937/1000
Check failed for (fp32): alpha = -5.862212; beta = -1.465553; diff = 1.907349e-06; -933/1000
Check failed for (fp32): alpha = -5.843362; beta = -1.460841; diff = 9.536743e-07; -930/1000
Check failed for (fp32): alpha = -5.79938; beta = -1.449845; diff = 9.536743e-07; -923/1000
Check failed for (fp32): alpha = -5.767964; beta = -1.441991; diff = 9.536743e-07; -918/1000
Check failed for (fp32): alpha = -5.742831; beta = -1.435708; diff = 4.768372e-07; -914/1000
Check failed for (fp32): alpha = -5.736548; beta = -1.434137; diff = 9.536743e-07; -913/1000
Check failed for (fp32): alpha = -5.730265; beta = -1.432566; diff = 4.768372e-07; -912/1000
Check failed for (fp32): alpha = -5.717699; beta = -1.429425; diff = 4.768372e-07; -910/1000
Check failed for (fp32): alpha = -5.711415; beta = -1.427854; diff = 4.768372e-07; -909/1000
Check failed for (fp32): alpha = -5.705132; beta = -1.426283; diff = 9.536743e-07; -908/1000
Check failed for (fp32): alpha = -5.698849; beta = -1.424712; diff = 9.536743e-07; -907/1000
Check failed for (fp32): alpha = -5.679999; beta = -1.42; diff = 4.768372e-07; -904/1000
Check failed for (fp32): alpha = -5.673717; beta = -1.418429; diff = 9.536743e-07; -903/1000
Check failed for (fp32): alpha = -5.654867; beta = -1.413717; diff = 4.768372e-07; -900/1000
Check failed for (fp32): alpha = -5.648584; beta = -1.412146; diff = 4.768372e-07; -899/1000
Check failed for (fp32): alpha = -5.642301; beta = -1.410575; diff = 1.430511e-06; -898/1000
Check failed for (fp32): alpha = -5.636017; beta = -1.409004; diff = 4.768372e-07; -897/1000
Check failed for (fp32): alpha = -5.629735; beta = -1.407434; diff = 9.536743e-07; -896/1000
Check failed for (fp32): alpha = -5.623451; beta = -1.405863; diff = 9.536743e-07; -895/1000
Check failed for (fp32): alpha = -5.617168; beta = -1.404292; diff = 9.536743e-07; -894/1000
Check failed for (fp32): alpha = -5.610885; beta = -1.402721; diff = 1.430511e-06; -893/1000
Check failed for (fp32): alpha = -5.604601; beta = -1.40115; diff = 4.768372e-07; -892/1000
Check failed for (fp32): alpha = -5.598318; beta = -1.39958; diff = 4.768372e-07; -891/1000
Check failed for (fp32): alpha = -5.592035; beta = -1.398009; diff = 4.768372e-07; -890/1000
Check failed for (fp32): alpha = -5.579469; beta = -1.394867; diff = 9.536743e-07; -888/1000
Check failed for (fp32): alpha = -5.573185; beta = -1.393296; diff = 9.536743e-07; -887/1000
Check failed for (fp32): alpha = -5.560619; beta = -1.390155; diff = 4.768372e-07; -885/1000
Check failed for (fp32): alpha = -5.554336; beta = -1.388584; diff = 9.536743e-07; -884/1000
Check failed for (fp32): alpha = -5.548053; beta = -1.387013; diff = 9.536743e-07; -883/1000
Check failed for (fp32): alpha = -5.54177; beta = -1.385442; diff = 9.536743e-07; -882/1000
Check failed for (fp32): alpha = -5.535486; beta = -1.383872; diff = 4.768372e-07; -881/1000
Check failed for (fp32): alpha = -5.529203; beta = -1.382301; diff = 4.768372e-07; -880/1000
Check failed for (fp32): alpha = -5.52292; beta = -1.38073; diff = 4.768372e-07; -879/1000
Check failed for (fp32): alpha = -5.516637; beta = -1.379159; diff = 9.536743e-07; -878/1000
Check failed for (fp32): alpha = -5.491504; beta = -1.372876; diff = 9.536743e-07; -874/1000
Check failed for (fp32): alpha = -5.485221; beta = -1.371305; diff = 4.768372e-07; -873/1000
Check failed for (fp32): alpha = -5.478938; beta = -1.369734; diff = 9.536743e-07; -872/1000
Check failed for (fp32): alpha = -5.472654; beta = -1.368164; diff = 4.768372e-07; -871/1000
Check failed for (fp32): alpha = -5.466372; beta = -1.366593; diff = 4.768372e-07; -870/1000
Check failed for (fp32): alpha = -5.460088; beta = -1.365022; diff = 4.768372e-07; -869/1000
Check failed for (fp32): alpha = -5.453805; beta = -1.363451; diff = 4.768372e-07; -868/1000
Check failed for (fp32): alpha = -5.447522; beta = -1.36188; diff = 4.768372e-07; -867/1000
Check failed for (fp32): alpha = -5.441238; beta = -1.36031; diff = 4.768372e-07; -866/1000
Check failed for (fp32): alpha = -5.434956; beta = -1.358739; diff = 4.768372e-07; -865/1000
Check failed for (fp32): alpha = -5.428672; beta = -1.357168; diff = 9.536743e-07; -864/1000
Check failed for (fp32): alpha = -5.422389; beta = -1.355597; diff = 1.907349e-06; -863/1000
Check failed for (fp32): alpha = -5.390973; beta = -1.347743; diff = 9.536743e-07; -858/1000
Check failed for (fp32): alpha = -5.38469; beta = -1.346172; diff = 4.768372e-07; -857/1000
Check failed for (fp32): alpha = -5.378407; beta = -1.344602; diff = 9.536743e-07; -856/1000
Check failed for (fp32): alpha = -5.36584; beta = -1.34146; diff = 9.536743e-07; -854/1000
Check failed for (fp32): alpha = -5.359557; beta = -1.339889; diff = 9.536743e-07; -853/1000
Check failed for (fp32): alpha = -5.353274; beta = -1.338318; diff = 4.768372e-07; -852/1000
Check failed for (fp32): alpha = -5.346991; beta = -1.336748; diff = 4.768372e-07; -851/1000
Check failed for (fp32): alpha = -5.340708; beta = -1.335177; diff = 4.768372e-07; -850/1000
Check failed for (fp32): alpha = -5.334424; beta = -1.333606; diff = 4.768372e-07; -849/1000
Check failed for (fp32): alpha = -5.321858; beta = -1.330464; diff = 9.536743e-07; -847/1000
Check failed for (fp32): alpha = -5.315575; beta = -1.328894; diff = 4.768372e-07; -846/1000
Check failed for (fp32): alpha = -5.303009; beta = -1.325752; diff = 9.536743e-07; -844/1000
Check failed for (fp32): alpha = -5.290442; beta = -1.32261; diff = 9.536743e-07; -842/1000
Check failed for (fp32): alpha = -5.284159; beta = -1.32104; diff = 4.768372e-07; -841/1000
Check failed for (fp32): alpha = -5.277875; beta = -1.319469; diff = 4.768372e-07; -840/1000
Check failed for (fp32): alpha = -5.271593; beta = -1.317898; diff = 9.536743e-07; -839/1000
Check failed for (fp32): alpha = -5.259027; beta = -1.314757; diff = 4.768372e-07; -837/1000
Check failed for (fp32): alpha = -5.252743; beta = -1.313186; diff = 9.536743e-07; -836/1000
Check failed for (fp32): alpha = -5.240177; beta = -1.310044; diff = 4.768372e-07; -834/1000
Check failed for (fp32): alpha = -5.208761; beta = -1.30219; diff = 9.536743e-07; -829/1000
Check failed for (fp32): alpha = -5.196195; beta = -1.299049; diff = 4.768372e-07; -827/1000
Check failed for (fp32): alpha = -5.183628; beta = -1.295907; diff = 4.768372e-07; -825/1000
Check failed for (fp32): alpha = -5.177345; beta = -1.294336; diff = 4.768372e-07; -824/1000
Check failed for (fp32): alpha = -5.158495; beta = -1.289624; diff = 4.768372e-07; -821/1000
Check failed for (fp32): alpha = -5.145929; beta = -1.286482; diff = 4.768372e-07; -819/1000
Check failed for (fp32): alpha = -5.139646; beta = -1.284912; diff = 1.430511e-06; -818/1000
Check failed for (fp32): alpha = -5.133362; beta = -1.283341; diff = 9.536743e-07; -817/1000
Check failed for (fp32): alpha = -5.127079; beta = -1.28177; diff = 1.430511e-06; -816/1000
Check failed for (fp32): alpha = -5.120796; beta = -1.280199; diff = 4.768372e-07; -815/1000
Check failed for (fp32): alpha = -5.114513; beta = -1.278628; diff = 4.768372e-07; -814/1000
Check failed for (fp32): alpha = -5.10823; beta = -1.277058; diff = 4.768372e-07; -813/1000
Check failed for (fp32): alpha = -5.101946; beta = -1.275487; diff = 9.536743e-07; -812/1000
Check failed for (fp32): alpha = -5.095664; beta = -1.273916; diff = 4.768372e-07; -811/1000
Check failed for (fp32): alpha = -5.083097; beta = -1.270774; diff = 4.768372e-07; -809/1000
Check failed for (fp32): alpha = -5.076814; beta = -1.269204; diff = 9.536743e-07; -808/1000
Check failed for (fp32): alpha = -5.07053; beta = -1.267633; diff = 1.430511e-06; -807/1000
