Check failed for (fp32): alpha = -6.283185; diff1 = 1.748456e-07; diff2 = 1.748456e-07; -1000/1000
Check failed for (fp32): alpha = -6.276902; diff1 = 1.484994e-06; diff2 = 0.01256465; -999/1000
Check failed for (fp32): alpha = -6.270619; diff1 = 2.32365e-06; diff2 = 0.02513349; -998/1000
Check failed for (fp32): alpha = -6.264336; diff1 = 2.231449e-06; diff2 = 0.03769489; -997/1000
Check failed for (fp32): alpha = -6.258053; diff1 = 1.134351e-06; diff2 = 0.05025854; -996/1000
Check failed for (fp32): alpha = -6.25177; diff1 = 7.897615e-07; diff2 = 0.0628204; -995/1000
Check failed for (fp32): alpha = -6.245486; diff1 = 9.573996e-07; diff2 = 0.07538119; -994/1000
Check failed for (fp32): alpha = -6.239203; diff1 = 2.123415e-07; diff2 = 0.08793652; -993/1000
Check failed for (fp32): alpha = -6.23292; diff1 = 6.891787e-07; diff2 = 0.1004882; -992/1000
Check failed for (fp32): alpha = -6.226637; diff1 = 3.911555e-07; diff2 = 0.1130362; -991/1000
Check failed for (fp32): alpha = -6.220354; diff1 = 2.980232e-07; diff2 = 0.125581; -990/1000
Check failed for (fp32): alpha = -6.214071; diff1 = 5.960464e-08; diff2 = 0.1381189; -989/1000
Check failed for (fp32): alpha = -6.207787; diff1 = 3.20375e-07; diff2 = 0.150654; -988/1000
Check failed for (fp32): alpha = -6.201504; diff1 = 1.862645e-07; diff2 = 0.1631807; -987/1000
Check failed for (fp32): alpha = -6.188938; diff1 = 3.501773e-07; diff2 = 0.1882167; -985/1000
Check failed for (fp32): alpha = -6.182655; diff1 = 1.043081e-07; diff2 = 0.2007223; -984/1000
Check failed for (fp32): alpha = -6.163805; diff1 = 1.490116e-07; diff2 = 0.238194; -981/1000
Check failed for (fp32): alpha = -6.151238; diff1 = 5.960464e-08; diff2 = 0.2631287; -979/1000
Check failed for (fp32): alpha = -6.144955; diff1 = 1.490116e-07; diff2 = 0.2755809; -978/1000
Check failed for (fp32): alpha = -6.132389; diff1 = 7.450581e-08; diff2 = 0.3004509; -976/1000
Check failed for (fp32): alpha = -6.119823; diff1 = 8.940697e-08; diff2 = 0.3252744; -974/1000
Check failed for (fp32): alpha = -6.113539; diff1 = 8.940697e-08; diff2 = 0.3376671; -973/1000
Check failed for (fp32): alpha = -6.107256; diff1 = 1.788139e-07; diff2 = 0.3500457; -972/1000
Check failed for (fp32): alpha = -6.100973; diff1 = 7.450581e-08; diff2 = 0.3624112; -971/1000
Check failed for (fp32): alpha = -6.088407; diff1 = 1.490116e-07; diff2 = 0.3870988; -969/1000
Check failed for (fp32): alpha = -6.082123; diff1 = 2.086163e-07; diff2 = 0.3994199; -968/1000
Check failed for (fp32): alpha = -6.069557; diff1 = 7.450581e-08; diff2 = 0.4240139; -966/1000
Check failed for (fp32): alpha = -6.063274; diff1 = 1.341105e-07; diff2 = 0.4362862; -965/1000
Check failed for (fp32): alpha = -6.050708; diff1 = 1.341105e-07; diff2 = 0.4607783; -963/1000
Check failed for (fp32): alpha = -6.044425; diff1 = 1.788139e-07; diff2 = 0.4729973; -962/1000
Check failed for (fp32): alpha = -6.038141; diff1 = 7.450581e-08; diff2 = 0.4851982; -961/1000
Check failed for (fp32): alpha = -6.031858; diff1 = 1.043081e-07; diff2 = 0.4973797; -960/1000
Check failed for (fp32): alpha = -6.025575; diff1 = 8.940697e-08; diff2 = 0.5095414; -959/1000
Check failed for (fp32): alpha = -6.013009; diff1 = 1.490116e-07; diff2 = 0.5338036; -957/1000
Check failed for (fp32): alpha = -6.006725; diff1 = 5.960464e-08; diff2 = 0.5459035; -956/1000
Check failed for (fp32): alpha = -6.000442; diff1 = 5.960464e-08; diff2 = 0.557982; -955/1000
Check failed for (fp32): alpha = -5.987876; diff1 = 5.960464e-08; diff2 = 0.5820717; -953/1000
Check failed for (fp32): alpha = -5.981593; diff1 = 5.960464e-08; diff2 = 0.5940827; -952/1000
Check failed for (fp32): alpha = -5.950177; diff1 = 1.192093e-07; diff2 = 0.6537755; -947/1000
Check failed for (fp32): alpha = -5.943893; diff1 = 5.960464e-08; diff2 = 0.6656388; -946/1000
Check failed for (fp32): alpha = -5.918761; diff1 = 5.960464e-08; diff2 = 0.7128233; -942/1000
Check failed for (fp32): alpha = -5.899911; diff1 = 5.960464e-08; diff2 = 0.7479177; -939/1000
Check failed for (fp32): alpha = -5.893628; diff1 = 5.960464e-08; diff2 = 0.7595577; -938/1000
Check failed for (fp32): alpha = -5.874778; diff1 = 5.960464e-08; diff2 = 0.7942957; -935/1000
Check failed for (fp32): alpha = -5.868495; diff1 = 5.960464e-08; diff2 = 0.8058122; -934/1000
Check failed for (fp32): alpha = -5.824513; diff1 = 5.960464e-08; diff2 = 0.8855161; -927/1000
Check failed for (fp32): alpha = -5.774248; diff1 = 5.960464e-08; diff2 = 0.9744996; -919/1000
Check failed for (fp32): alpha = -5.755398; diff1 = 5.960464e-08; diff2 = 1.007246; -916/1000
Check failed for (fp32): alpha = -5.749115; diff1 = 5.960464e-08; diff2 = 1.018082; -915/1000
Check failed for (fp32): alpha = -5.730265; diff1 = 5.960464e-08; diff2 = 1.050349; -912/1000
Check failed for (fp32): alpha = -5.723982; diff1 = 5.960464e-08; diff2 = 1.061022; -911/1000
Check failed for (fp32): alpha = -5.711415; diff1 = 5.960464e-08; diff2 = 1.082243; -909/1000
Check failed for (fp32): alpha = -5.705132; diff1 = 5.960464e-08; diff2 = 1.092788; -908/1000
Check failed for (fp32): alpha = -5.692566; diff1 = 5.960464e-08; diff2 = 1.11375; -906/1000
Check failed for (fp32): alpha = -5.667433; diff1 = 5.960464e-08; diff2 = 1.155145; -902/1000
Check failed for (fp32): alpha = -5.66115; diff1 = 5.960464e-08; diff2 = 1.16538; -901/1000
Check failed for (fp32): alpha = -5.642301; diff1 = 5.960464e-08; diff2 = 1.19581; -898/1000
Check failed for (fp32): alpha = -5.636017; diff1 = 5.960464e-08; diff2 = 1.205859; -897/1000
Check failed for (fp32): alpha = -5.623451; diff1 = 5.960464e-08; diff2 = 1.225814; -895/1000
Check failed for (fp32): alpha = -5.610885; diff1 = 5.960464e-08; diff2 = 1.245575; -893/1000
Check failed for (fp32): alpha = -5.585752; diff1 = 5.960464e-08; diff2 = 1.284505; -889/1000
Check failed for (fp32): alpha = -5.573185; diff1 = 5.960464e-08; diff2 = 1.303667; -887/1000
Check failed for (fp32): alpha = -5.566902; diff1 = 5.960464e-08; diff2 = 1.313172; -886/1000
Check failed for (fp32): alpha = -5.554336; diff1 = 5.960464e-08; diff2 = 1.332023; -884/1000
Check failed for (fp32): alpha = -5.516637; diff1 = 5.960464e-08; diff2 = 1.387306; -878/1000
Check failed for (fp32): alpha = -5.497787; diff1 = 5.960464e-08; diff2 = 1.414213; -875/1000
